Number of Variables;6;
Variables:;
0;;this;
1;;MULTIPLICATIVE;
2;;this.expansionMode;
3;;this.internalArray;
4;;this.numElements;
5;;this.contractionCriterion;

Number of Block duas;22;
Line Duas for method; shouldContract;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1082;1082;1083;0;this;
2;1082;1082;1085;0;this;
3;1082;1085;1085;0;this;
4;1082;1085;1085;0;this;
5;1082;1083;1083;0;this;
6;1082;1083;1083;0;this;
7;1082;1082;1083;1;MULTIPLICATIVE;
8;1082;1082;1085;1;MULTIPLICATIVE;
9;1082;1082;1083;2;this.expansionMode;
10;1082;1082;1085;2;this.expansionMode;
11;1082;1085;1085;3;this.internalArray;
12;1082;1085;1085;3;this.internalArray;
13;1082;1083;1083;3;this.internalArray;
14;1082;1083;1083;3;this.internalArray;
15;1082;1085;1085;4;this.numElements;
16;1082;1085;1085;4;this.numElements;
17;1082;1083;1083;4;this.numElements;
18;1082;1083;1083;4;this.numElements;
19;1082;1085;1085;5;this.contractionCriterion;
20;1082;1085;1085;5;this.contractionCriterion;
21;1082;1083;1083;5;this.contractionCriterion;
22;1082;1083;1083;5;this.contractionCriterion;

Block Duas for method; shouldContract;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;1082;1082;1083;0;this;
2;0;0;1;0;this;
;1082;1082;1085;0;this;
3;0;1;4;0;this;
;1082;1085;1085;0;this;
4;0;1;2;0;this;
;1082;1085;1085;0;this;
5;0;5;8;0;this;
;1082;1083;1083;0;this;
6;0;5;6;0;this;
;1082;1083;1083;0;this;
7;0;0;5;1;MULTIPLICATIVE;
;1082;1082;1083;1;MULTIPLICATIVE;
8;0;0;1;1;MULTIPLICATIVE;
;1082;1082;1085;1;MULTIPLICATIVE;
9;0;0;5;2;this.expansionMode;
;1082;1082;1083;2;this.expansionMode;
10;0;0;1;2;this.expansionMode;
;1082;1082;1085;2;this.expansionMode;
11;0;1;4;3;this.internalArray;
;1082;1085;1085;3;this.internalArray;
12;0;1;2;3;this.internalArray;
;1082;1085;1085;3;this.internalArray;
13;0;5;8;3;this.internalArray;
;1082;1083;1083;3;this.internalArray;
14;0;5;6;3;this.internalArray;
;1082;1083;1083;3;this.internalArray;
15;0;1;4;4;this.numElements;
;1082;1085;1085;4;this.numElements;
16;0;1;2;4;this.numElements;
;1082;1085;1085;4;this.numElements;
17;0;5;8;4;this.numElements;
;1082;1083;1083;4;this.numElements;
18;0;5;6;4;this.numElements;
;1082;1083;1083;4;this.numElements;
19;0;1;4;5;this.contractionCriterion;
;1082;1085;1085;5;this.contractionCriterion;
20;0;1;2;5;this.contractionCriterion;
;1082;1085;1085;5;this.contractionCriterion;
21;0;5;8;5;this.contractionCriterion;
;1082;1083;1083;5;this.contractionCriterion;
22;0;5;6;5;this.contractionCriterion;
;1082;1083;1083;5;this.contractionCriterion;
