Number of Variables;7;
Variables:;
0;;this;
1;;i;
2;;front;
3;;this.numElements;
4;;TOO_MANY_ELEMENTS_TO_DISCARD_FROM_ARRAY;
5;;CANNOT_DISCARD_NEGATIVE_NUMBER_OF_ELEMENTS;
6;;this.startIndex;

Number of Block duas;25;
Line Duas for method; discardExtremeElements;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;657;657;658;0;this;
2;657;657;661;0;this;
3;657;;667;0;this;
4;657;672;673;0;this;
5;657;672;675;0;this;
6;657;;673;0;this;
7;657;;669;0;this;
8;657;;658;0;this;
9;657;657;658;1;i;
10;657;657;661;1;i;
11;657;661;662;1;i;
12;657;661;667;1;i;
13;657;;667;1;i;
14;657;;669;1;i;
15;657;;662;1;i;
16;657;;658;1;i;
17;657;668;669;2;front;
18;657;668;672;2;front;
19;657;657;658;3;this.numElements;
20;657;657;661;3;this.numElements;
21;657;;667;3;this.numElements;
22;657;;658;3;this.numElements;
23;657;;658;4;TOO_MANY_ELEMENTS_TO_DISCARD_FROM_ARRAY;
24;657;;662;5;CANNOT_DISCARD_NEGATIVE_NUMBER_OF_ELEMENTS;
25;657;;669;6;this.startIndex;

Block Duas for method; discardExtremeElements;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;8;0;this;
;657;657;658;0;this;
2;0;0;1;0;this;
;657;657;661;0;this;
3;0;;2;0;this;
;657;;667;0;this;
4;0;3;5;0;this;
;657;672;673;0;this;
5;0;3;4;0;this;
;657;672;675;0;this;
6;0;;5;0;this;
;657;;673;0;this;
7;0;;6;0;this;
;657;;669;0;this;
8;0;;8;0;this;
;657;;658;0;this;
9;0;0;8;1;i;
;657;657;658;1;i;
10;0;0;1;1;i;
;657;657;661;1;i;
11;0;1;7;1;i;
;657;661;662;1;i;
12;0;1;2;1;i;
;657;661;667;1;i;
13;0;;2;1;i;
;657;;667;1;i;
14;0;;6;1;i;
;657;;669;1;i;
15;0;;7;1;i;
;657;;662;1;i;
16;0;;8;1;i;
;657;;658;1;i;
17;0;2;6;2;front;
;657;668;669;2;front;
18;0;2;3;2;front;
;657;668;672;2;front;
19;0;0;8;3;this.numElements;
;657;657;658;3;this.numElements;
20;0;0;1;3;this.numElements;
;657;657;661;3;this.numElements;
21;0;;2;3;this.numElements;
;657;;667;3;this.numElements;
22;0;;8;3;this.numElements;
;657;;658;3;this.numElements;
23;0;;8;4;TOO_MANY_ELEMENTS_TO_DISCARD_FROM_ARRAY;
;657;;658;4;TOO_MANY_ELEMENTS_TO_DISCARD_FROM_ARRAY;
24;0;;7;5;CANNOT_DISCARD_NEGATIVE_NUMBER_OF_ELEMENTS;
;657;;662;5;CANNOT_DISCARD_NEGATIVE_NUMBER_OF_ELEMENTS;
25;0;;6;6;this.startIndex;
;657;;669;6;this.startIndex;
