Number of Variables;5;
Variables:;
0;;contraction;
1;;expansion;
2;;CONTRACTION_CRITERIA_SMALLER_THAN_EXPANSION_FACTOR;
3;;CONTRACTION_CRITERIA_SMALLER_THAN_ONE;
4;;EXPANSION_FACTOR_SMALLER_THAN_ONE;

Number of Block duas;16;
Line Duas for method; checkContractExpand;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;557;557;558;1;contraction;
2;557;557;564;1;contraction;
3;557;564;565;1;contraction;
4;557;564;571;1;contraction;
5;557;;572;1;contraction;
6;557;;565;1;contraction;
7;557;;566;1;contraction;
8;557;;558;1;contraction;
9;557;;559;1;contraction;
10;557;557;558;2;expansion;
11;557;557;564;2;expansion;
12;557;571;572;2;expansion;
13;557;571;577;2;expansion;
14;557;;573;2;expansion;
15;557;;559;2;expansion;
16;557;;559;4;CONTRACTION_CRITERIA_SMALLER_THAN_EXPANSION_FACTOR;
17;557;;566;5;CONTRACTION_CRITERIA_SMALLER_THAN_ONE;
18;557;;573;6;EXPANSION_FACTOR_SMALLER_THAN_ONE;

Block Duas for method; checkContractExpand;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;6;0;contraction;
;557;557;558;1;contraction;
2;0;0;1;0;contraction;
;557;557;564;1;contraction;
3;0;1;5;0;contraction;
;557;564;565;1;contraction;
4;0;1;2;0;contraction;
;557;564;571;1;contraction;
5;0;;4;0;contraction;
;557;;572;1;contraction;
6;0;;5;0;contraction;
;557;;565;1;contraction;
;557;;566;1;contraction;
7;0;;6;0;contraction;
;557;;558;1;contraction;
;557;;559;1;contraction;
8;0;0;6;1;expansion;
;557;557;558;2;expansion;
9;0;0;1;1;expansion;
;557;557;564;2;expansion;
10;0;2;4;1;expansion;
;557;571;572;2;expansion;
11;0;2;3;1;expansion;
;557;571;577;2;expansion;
12;0;;4;1;expansion;
;557;;573;2;expansion;
13;0;;6;1;expansion;
;557;;559;2;expansion;
14;0;;6;2;CONTRACTION_CRITERIA_SMALLER_THAN_EXPANSION_FACTOR;
;557;;559;4;CONTRACTION_CRITERIA_SMALLER_THAN_EXPANSION_FACTOR;
15;0;;5;3;CONTRACTION_CRITERIA_SMALLER_THAN_ONE;
;557;;566;5;CONTRACTION_CRITERIA_SMALLER_THAN_ONE;
16;0;;4;4;EXPANSION_FACTOR_SMALLER_THAN_ONE;
;557;;573;6;EXPANSION_FACTOR_SMALLER_THAN_ONE;
