Number of Variables;6;
Variables:;
0;;this;
1;;index;
2;;value;
3;;this.numElements;
4;;this.internalArray;
5;;this.startIndex;

Number of Block duas;27;
Line Duas for method; setElement;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;963;966;967;0;this;
2;963;966;969;0;this;
3;963;969;970;0;this;
4;963;969;972;0;this;
5;963;;972;0;this;
6;963;;970;0;this;
7;963;;967;0;this;
8;963;963;964;1;index;
9;963;963;966;1;index;
10;963;966;967;1;index;
11;963;966;969;1;index;
12;963;969;970;1;index;
13;963;969;972;1;index;
14;963;;972;1;index;
15;963;;970;1;index;
16;963;;967;1;index;
17;963;;964;1;index;
18;963;;972;2;value;
19;963;966;967;3;this.numElements;
20;963;966;969;3;this.numElements;
21;963;969;970;4;this.internalArray;
22;963;969;972;4;this.internalArray;
23;963;;972;4;this.internalArray;
24;963;969;970;5;this.startIndex;
25;963;969;972;5;this.startIndex;
26;963;;972;5;this.startIndex;
27;963;;970;5;this.startIndex;

Block Duas for method; setElement;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;1;5;0;this;
;963;966;967;0;this;
2;0;1;2;0;this;
;963;966;969;0;this;
3;0;2;4;0;this;
;963;969;970;0;this;
4;0;2;3;0;this;
;963;969;972;0;this;
5;0;;3;0;this;
;963;;972;0;this;
6;0;;4;0;this;
;963;;970;0;this;
7;0;;5;0;this;
;963;;967;0;this;
8;0;0;6;1;index;
;963;963;964;1;index;
9;0;0;1;1;index;
;963;963;966;1;index;
10;0;1;5;1;index;
;963;966;967;1;index;
11;0;1;2;1;index;
;963;966;969;1;index;
12;0;2;4;1;index;
;963;969;970;1;index;
13;0;2;3;1;index;
;963;969;972;1;index;
14;0;;3;1;index;
;963;;972;1;index;
15;0;;4;1;index;
;963;;970;1;index;
16;0;;5;1;index;
;963;;967;1;index;
17;0;;6;1;index;
;963;;964;1;index;
18;0;;3;2;value;
;963;;972;2;value;
19;0;1;5;3;this.numElements;
;963;966;967;3;this.numElements;
20;0;1;2;3;this.numElements;
;963;966;969;3;this.numElements;
21;0;2;4;4;this.internalArray;
;963;969;970;4;this.internalArray;
22;0;2;3;4;this.internalArray;
;963;969;972;4;this.internalArray;
23;0;;3;4;this.internalArray;
;963;;972;4;this.internalArray;
24;0;2;4;5;this.startIndex;
;963;969;970;5;this.startIndex;
25;0;2;3;5;this.startIndex;
;963;969;972;5;this.startIndex;
26;0;;3;5;this.startIndex;
;963;;972;5;this.startIndex;
27;0;;4;5;this.startIndex;
;963;;970;5;this.startIndex;
