Number of Variables;6;
Variables:;
0;;node;
1;;test;
2;;testName;
3;;namespaceURI;
4;;wildcard;
5;;testPrefix;

Number of Block duas;39;
Line Duas for method; testNode;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;348;387;388;1;node;
2;348;387;394;1;node;
3;348;;389;1;node;
4;348;;382;1;node;
5;348;;380;1;node;
6;348;378;378;1;node;
7;348;378;378;1;node;
8;348;378;378;1;node;
9;348;378;378;1;node;
10;348;;376;1;node;
11;348;352;353;1;node;
12;348;352;356;1;node;
13;348;;368;1;node;
14;348;365;368;1;node;
15;348;365;372;1;node;
16;348;348;349;2;test;
17;348;348;351;2;test;
18;348;351;352;2;test;
19;348;351;373;2;test;
20;348;373;374;2;test;
21;348;373;386;2;test;
22;348;386;387;2;test;
23;348;386;394;2;test;
24;348;;388;2;test;
25;348;374;384;2;test;
26;348;374;376;2;test;
27;348;374;378;2;test;
28;348;374;380;2;test;
29;348;374;382;2;test;
30;348;;356;2;test;
31;357;365;368;4;testName;
32;357;365;372;4;testName;
33;358;;369;5;namespaceURI;
34;359;361;361;6;wildcard;
35;359;361;365;6;wildcard;
36;359;365;365;6;wildcard;
37;359;365;368;6;wildcard;
38;360;361;362;7;testPrefix;
39;360;361;365;7;testPrefix;

Block Duas for method; testNode;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;5;6;0;node;
;348;387;388;1;node;
2;0;5;4;0;node;
;348;387;394;1;node;
3;0;;6;0;node;
;348;;389;1;node;
4;0;;8;0;node;
;348;;382;1;node;
5;0;;9;0;node;
;348;;380;1;node;
6;0;10;13;0;node;
;348;378;378;1;node;
7;0;10;11;0;node;
;348;378;378;1;node;
8;0;13;11;0;node;
;348;378;378;1;node;
9;0;13;14;0;node;
;348;378;378;1;node;
10;0;;15;0;node;
;348;;376;1;node;
11;0;17;25;0;node;
;348;352;353;1;node;
12;0;17;18;0;node;
;348;352;356;1;node;
13;0;;20;0;node;
;348;;368;1;node;
14;0;21;20;0;node;
;348;365;368;1;node;
15;0;21;22;0;node;
;348;365;372;1;node;
16;0;0;26;1;test;
;348;348;349;2;test;
17;0;0;1;1;test;
;348;348;351;2;test;
18;0;1;17;1;test;
;348;351;352;2;test;
19;0;1;2;1;test;
;348;351;373;2;test;
20;0;2;7;1;test;
;348;373;374;2;test;
21;0;2;3;1;test;
;348;373;386;2;test;
22;0;3;5;1;test;
;348;386;387;2;test;
23;0;3;4;1;test;
;348;386;394;2;test;
24;0;;6;1;test;
;348;;388;2;test;
25;0;7;16;1;test;
;348;374;384;2;test;
26;0;7;15;1;test;
;348;374;376;2;test;
27;0;7;10;1;test;
;348;374;378;2;test;
28;0;7;9;1;test;
;348;374;380;2;test;
29;0;7;8;1;test;
;348;374;382;2;test;
30;0;;18;1;test;
;348;;356;2;test;
31;18;21;20;2;testName;
;357;365;368;4;testName;
32;18;21;22;2;testName;
;357;365;372;4;testName;
33;18;;20;3;namespaceURI;
;358;;369;5;namespaceURI;
34;18;18;23;4;wildcard;
;359;361;361;6;wildcard;
35;18;18;19;4;wildcard;
;359;361;365;6;wildcard;
36;18;19;21;4;wildcard;
;359;365;365;6;wildcard;
37;18;19;20;4;wildcard;
;359;365;368;6;wildcard;
38;18;23;24;5;testPrefix;
;360;361;362;7;testPrefix;
39;18;23;19;5;testPrefix;
;360;361;365;7;testPrefix;
