Number of Variables;12;
Variables:;
0;;this;
1;;this.node;
2;;node1;
3;;node2;
4;;list;
5;;length;
6;;i;
7;;n;
8;;children;
9;;length;
10;;i;
11;;n;

Number of Block duas;63;
Line Duas for method; compareChildNodePointers;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;135;164;165;0;this;
2;135;164;171;0;this;
3;135;;171;0;this;
4;135;;165;0;this;
5;135;;150;0;this;
6;135;164;165;9;this.node;
7;135;164;171;9;this.node;
8;135;;171;9;this.node;
9;135;;165;9;this.node;
10;135;137;138;3;node1;
11;135;137;141;3;node1;
12;135;141;141;3;node1;
13;135;141;144;3;node1;
14;135;144;144;3;node1;
15;135;144;148;3;node1;
16;135;148;148;3;node1;
17;135;148;164;3;node1;
18;135;175;176;3;node1;
19;135;175;178;3;node1;
20;135;154;155;3;node1;
21;135;154;157;3;node1;
22;136;137;138;4;node2;
23;136;137;141;4;node2;
24;136;178;179;4;node2;
25;136;178;173;4;node2;
26;136;148;150;4;node2;
27;136;148;164;4;node2;
28;136;157;158;4;node2;
29;136;157;152;4;node2;
30;136;144;146;4;node2;
31;136;144;148;4;node2;
32;136;141;142;4;node2;
33;136;141;144;4;node2;
34;150;;153;5;list;
35;151;152;153;6;length;
36;151;152;161;6;length;
37;152;152;153;7;i;
38;152;152;161;7;i;
39;152;;153;7;i;
40;152;;152;7;i;
41;153;154;155;8;n;
42;153;154;157;8;n;
43;153;157;158;8;n;
44;153;157;152;8;n;
45;152;152;153;7;i;
46;152;152;161;7;i;
47;152;;153;7;i;
48;152;;152;7;i;
49;171;;174;5;children;
50;172;173;174;6;length;
51;172;173;183;6;length;
52;173;173;174;7;i;
53;173;173;183;7;i;
54;173;;174;7;i;
55;173;;173;7;i;
56;174;175;176;8;n;
57;174;175;178;8;n;
58;174;178;179;8;n;
59;174;178;173;8;n;
60;173;173;174;7;i;
61;173;173;183;7;i;
62;173;;174;7;i;
63;173;;173;7;i;

Block Duas for method; compareChildNodePointers;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;4;13;0;this;
;135;164;165;0;this;
2;0;4;5;0;this;
;135;164;171;0;this;
3;0;;5;0;this;
;135;;171;0;this;
4;0;;13;0;this;
;135;;165;0;this;
5;0;;15;0;this;
;135;;150;0;this;
6;0;4;13;1;this.node;
;135;164;165;9;this.node;
7;0;4;5;1;this.node;
;135;164;171;9;this.node;
8;0;;5;1;this.node;
;135;;171;9;this.node;
9;0;;13;1;this.node;
;135;;165;9;this.node;
10;0;0;27;2;node1;
;135;137;138;3;node1;
11;0;0;1;2;node1;
;135;137;141;3;node1;
12;0;1;25;2;node1;
;135;141;141;3;node1;
13;0;1;2;2;node1;
;135;141;144;3;node1;
14;0;2;23;2;node1;
;135;144;144;3;node1;
15;0;2;3;2;node1;
;135;144;148;3;node1;
16;0;3;14;2;node1;
;135;148;148;3;node1;
17;0;3;4;2;node1;
;135;148;164;3;node1;
18;0;8;12;2;node1;
;135;175;176;3;node1;
19;0;8;9;2;node1;
;135;175;178;3;node1;
20;0;18;22;2;node1;
;135;154;155;3;node1;
21;0;18;19;2;node1;
;135;154;157;3;node1;
22;0;0;27;3;node2;
;136;137;138;4;node2;
23;0;0;1;3;node2;
;136;137;141;4;node2;
24;0;9;11;3;node2;
;136;178;179;4;node2;
25;0;9;10;3;node2;
;136;178;173;4;node2;
26;0;14;15;3;node2;
;136;148;150;4;node2;
27;0;14;4;3;node2;
;136;148;164;4;node2;
28;0;19;21;3;node2;
;136;157;158;4;node2;
29;0;19;20;3;node2;
;136;157;152;4;node2;
30;0;23;24;3;node2;
;136;144;146;4;node2;
31;0;23;3;3;node2;
;136;144;148;4;node2;
32;0;25;26;3;node2;
;136;141;142;4;node2;
33;0;25;2;3;node2;
;136;141;144;4;node2;
34;15;;18;4;list;
;150;;153;5;list;
35;15;16;18;5;length;
;151;152;153;6;length;
36;15;16;17;5;length;
;151;152;161;6;length;
37;15;16;18;6;i;
;152;152;153;7;i;
38;15;16;17;6;i;
;152;152;161;7;i;
39;15;;18;6;i;
;152;;153;7;i;
40;15;;20;6;i;
;152;;152;7;i;
41;18;18;22;7;n;
;153;154;155;8;n;
42;18;18;19;7;n;
;153;154;157;8;n;
43;18;19;21;7;n;
;153;157;158;8;n;
44;18;19;20;7;n;
;153;157;152;8;n;
45;20;16;18;6;i;
;152;152;153;7;i;
46;20;16;17;6;i;
;152;152;161;7;i;
47;20;;18;6;i;
;152;;153;7;i;
48;20;;20;6;i;
;152;;152;7;i;
49;5;;8;8;children;
;171;;174;5;children;
50;5;6;8;9;length;
;172;173;174;6;length;
51;5;6;7;9;length;
;172;173;183;6;length;
52;5;6;8;10;i;
;173;173;174;7;i;
53;5;6;7;10;i;
;173;173;183;7;i;
54;5;;8;10;i;
;173;;174;7;i;
55;5;;10;10;i;
;173;;173;7;i;
56;8;8;12;11;n;
;174;175;176;8;n;
57;8;8;9;11;n;
;174;175;178;8;n;
58;8;9;11;11;n;
;174;178;179;8;n;
59;8;9;10;11;n;
;174;178;173;8;n;
60;10;6;8;10;i;
;173;173;174;7;i;
61;10;6;7;10;i;
;173;173;183;7;i;
62;10;;8;10;i;
;173;;174;7;i;
63;10;;10;10;i;
;173;;173;7;i;
