Number of Variables;4;
Variables:;
0;;this;
1;;this.node;
2;;ns;
3;;ln;

Number of Block duas;24;
Line Duas for method; getName;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;216;218;219;0;this;
2;216;218;225;0;this;
3;216;225;226;0;this;
4;216;225;228;0;this;
5;216;;226;0;this;
6;216;;219;0;this;
7;216;;223;0;this;
8;216;218;219;3;this.node;
9;216;218;225;3;this.node;
10;216;225;226;3;this.node;
11;216;225;228;3;this.node;
12;216;;226;3;this.node;
13;216;;219;3;this.node;
14;216;;223;3;this.node;
15;216;;228;1;ns;
16;217;;228;2;ln;
17;219;220;220;1;ns;
18;219;220;223;1;ns;
19;219;;228;1;ns;
20;219;220;221;1;ns;
21;219;220;223;1;ns;
22;221;;228;1;ns;
23;223;;228;2;ln;
24;226;;228;2;ln;

Block Duas for method; getName;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;4;0;this;
;216;218;219;0;this;
2;0;0;1;0;this;
;216;218;225;0;this;
3;0;1;3;0;this;
;216;225;226;0;this;
4;0;1;2;0;this;
;216;225;228;0;this;
5;0;;3;0;this;
;216;;226;0;this;
6;0;;4;0;this;
;216;;219;0;this;
7;0;;5;0;this;
;216;;223;0;this;
8;0;0;4;1;this.node;
;216;218;219;3;this.node;
9;0;0;1;1;this.node;
;216;218;225;3;this.node;
10;0;1;3;1;this.node;
;216;225;226;3;this.node;
11;0;1;2;1;this.node;
;216;225;228;3;this.node;
12;0;;3;1;this.node;
;216;;226;3;this.node;
13;0;;4;1;this.node;
;216;;219;3;this.node;
14;0;;5;1;this.node;
;216;;223;3;this.node;
15;0;;2;2;ns;
;216;;228;1;ns;
16;0;;2;3;ln;
;217;;228;2;ln;
17;4;4;6;2;ns;
;219;220;220;1;ns;
18;4;4;5;2;ns;
;219;220;223;1;ns;
19;4;;2;2;ns;
;219;;228;1;ns;
20;4;6;7;2;ns;
;219;220;221;1;ns;
21;4;6;5;2;ns;
;219;220;223;1;ns;
22;7;;2;2;ns;
;221;;228;1;ns;
23;5;;2;3;ln;
;223;;228;2;ln;
24;3;;2;3;ln;
;226;;228;2;ln;
