Number of Variables;2;
Variables:;
0;;node;
1;;parent;

Number of Block duas;18;
Line Duas for method; nodeParent;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;464;464;465;1;node;
2;464;464;470;1;node;
3;464;470;471;1;node;
4;464;470;473;1;node;
5;464;473;474;1;node;
6;464;473;476;1;node;
7;464;476;477;1;node;
8;464;476;479;1;node;
9;464;479;480;1;node;
10;464;479;482;1;node;
11;464;;480;1;node;
12;464;;477;1;node;
13;464;;474;1;node;
14;464;;471;1;node;
15;464;;465;1;node;
16;465;466;467;2;parent;
17;465;466;469;2;parent;
18;465;;467;2;parent;

Block Duas for method; nodeParent;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;10;0;node;
;464;464;465;1;node;
2;0;0;1;0;node;
;464;464;470;1;node;
3;0;1;9;0;node;
;464;470;471;1;node;
4;0;1;2;0;node;
;464;470;473;1;node;
5;0;2;8;0;node;
;464;473;474;1;node;
6;0;2;3;0;node;
;464;473;476;1;node;
7;0;3;7;0;node;
;464;476;477;1;node;
8;0;3;4;0;node;
;464;476;479;1;node;
9;0;4;6;0;node;
;464;479;480;1;node;
10;0;4;5;0;node;
;464;479;482;1;node;
11;0;;6;0;node;
;464;;480;1;node;
12;0;;7;0;node;
;464;;477;1;node;
13;0;;8;0;node;
;464;;474;1;node;
14;0;;9;0;node;
;464;;471;1;node;
15;0;;10;0;node;
;464;;465;1;node;
16;10;10;12;1;parent;
;465;466;467;2;parent;
17;10;10;11;1;parent;
;465;466;469;2;parent;
18;10;;12;1;parent;
;465;;467;2;parent;
