Number of Variables;5;
Variables:;
0;;this;
1;;object;
2;;this.node;
3;;other;
4;;other.node;

Number of Block duas;15;
Line Duas for method; equals;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;748;748;749;0;this;
2;748;748;752;0;this;
3;748;757;757;0;this;
4;748;757;757;0;this;
5;748;748;749;1;object;
6;748;748;752;1;object;
7;748;752;753;1;object;
8;748;752;756;1;object;
9;748;;756;1;object;
10;748;757;757;4;this.node;
11;748;757;757;4;this.node;
12;756;757;757;2;other;
13;756;757;757;2;other;
14;756;757;757;3;other.node;
15;756;757;757;3;other.node;

Block Duas for method; equals;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;7;0;this;
;748;748;749;0;this;
2;0;0;1;0;this;
;748;748;752;0;this;
3;0;2;5;0;this;
;748;757;757;0;this;
4;0;2;3;0;this;
;748;757;757;0;this;
5;0;0;7;1;object;
;748;748;749;1;object;
6;0;0;1;1;object;
;748;748;752;1;object;
7;0;1;6;1;object;
;748;752;753;1;object;
8;0;1;2;1;object;
;748;752;756;1;object;
9;0;;2;1;object;
;748;;756;1;object;
10;0;2;5;2;this.node;
;748;757;757;4;this.node;
11;0;2;3;2;this.node;
;748;757;757;4;this.node;
12;2;2;5;3;other;
;756;757;757;2;other;
13;2;2;3;3;other;
;756;757;757;2;other;
14;2;2;5;4;other.node;
;756;757;757;3;other.node;
15;2;2;3;4;other.node;
;756;757;757;3;other.node;
