Number of Variables;7;
Variables:;
0;;this;
1;;content;
2;;this.node;
3;;element;
4;;count;
5;;i;
6;;child;

Number of Block duas;37;
Line Duas for method; addContent;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;311;324;325;0;this;
2;311;324;328;0;this;
3;311;328;329;0;this;
4;311;328;332;0;this;
5;311;332;333;0;this;
6;311;332;314;0;this;
7;311;;315;1;content;
8;311;324;325;3;this.node;
9;311;324;328;3;this.node;
10;311;328;329;3;this.node;
11;311;328;332;3;this.node;
12;311;332;333;3;this.node;
13;311;332;314;3;this.node;
14;311;;334;2;element;
15;311;;330;2;element;
16;311;;326;2;element;
17;311;;322;2;element;
18;311;;318;2;element;
19;312;314;315;4;count;
20;312;314;337;4;count;
21;314;314;315;5;i;
22;314;314;337;5;i;
23;314;;315;5;i;
24;314;;314;5;i;
25;315;316;317;6;child;
26;315;316;320;6;child;
27;315;320;321;6;child;
28;315;320;324;6;child;
29;315;;333;6;child;
30;315;;329;6;child;
31;315;;325;6;child;
32;315;;321;6;child;
33;315;;317;6;child;
34;314;314;315;5;i;
35;314;314;337;5;i;
36;314;;315;5;i;
37;314;;314;5;i;

Block Duas for method; addContent;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;5;11;0;this;
;311;324;325;0;this;
2;0;5;6;0;this;
;311;324;328;0;this;
3;0;6;10;0;this;
;311;328;329;0;this;
4;0;6;7;0;this;
;311;328;332;0;this;
5;0;7;9;0;this;
;311;332;333;0;this;
6;0;7;8;0;this;
;311;332;314;0;this;
7;0;;3;1;content;
;311;;315;1;content;
8;0;5;11;2;this.node;
;311;324;325;3;this.node;
9;0;5;6;2;this.node;
;311;324;328;3;this.node;
10;0;6;10;2;this.node;
;311;328;329;3;this.node;
11;0;6;7;2;this.node;
;311;328;332;3;this.node;
12;0;7;9;2;this.node;
;311;332;333;3;this.node;
13;0;7;8;2;this.node;
;311;332;314;3;this.node;
14;0;;9;3;element;
;311;;334;2;element;
15;0;;10;3;element;
;311;;330;2;element;
16;0;;11;3;element;
;311;;326;2;element;
17;0;;12;3;element;
;311;;322;2;element;
18;0;;13;3;element;
;311;;318;2;element;
19;0;1;3;4;count;
;312;314;315;4;count;
20;0;1;2;4;count;
;312;314;337;4;count;
21;0;1;3;5;i;
;314;314;315;5;i;
22;0;1;2;5;i;
;314;314;337;5;i;
23;0;;3;5;i;
;314;;315;5;i;
24;0;;8;5;i;
;314;;314;5;i;
25;3;3;13;6;child;
;315;316;317;6;child;
26;3;3;4;6;child;
;315;316;320;6;child;
27;3;4;12;6;child;
;315;320;321;6;child;
28;3;4;5;6;child;
;315;320;324;6;child;
29;3;;9;6;child;
;315;;333;6;child;
30;3;;10;6;child;
;315;;329;6;child;
31;3;;11;6;child;
;315;;325;6;child;
32;3;;12;6;child;
;315;;321;6;child;
33;3;;13;6;child;
;315;;317;6;child;
34;8;1;3;5;i;
;314;314;315;5;i;
35;8;1;2;5;i;
;314;314;337;5;i;
36;8;;3;5;i;
;314;;315;5;i;
37;8;;8;5;i;
;314;;314;5;i;
