Number of Variables;10;
Variables:;
0;;this;
1;;silence_threshold;
2;;this.startThread;
3;;clock;
4;;this.extraTracingValues;
5;;extraTracingStatistics;
6;;this.startTimeMs;
7;;trace;
8;;this.stopTimeMs;
9;;i;

Number of Block duas;33;
Line Duas for method; stop;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;408;408;408;0;this;
2;408;408;408;0;this;
3;408;;416;0;this;
4;408;417;421;0;this;
5;408;417;428;0;this;
6;408;;432;0;this;
7;408;;433;0;this;
8;408;421;422;0;this;
9;408;421;428;0;this;
10;408;;422;0;this;
11;408;;423;0;this;
12;408;;432;1;silence_threshold;
13;408;408;408;2;this.startThread;
14;408;408;408;2;this.startThread;
15;408;;422;2;this.startThread;
16;408;;416;5;clock;
17;408;417;421;6;this.extraTracingValues;
18;408;417;428;6;this.extraTracingValues;
19;408;421;422;6;this.extraTracingValues;
20;408;421;428;6;this.extraTracingValues;
21;408;;423;6;this.extraTracingValues;
22;408;;422;9;extraTracingStatistics;
23;408;;433;10;this.startTimeMs;
24;410;412;413;3;trace;
25;410;412;416;3;trace;
26;410;428;429;3;trace;
27;410;428;432;3;trace;
28;410;;432;3;trace;
29;416;;433;4;this.stopTimeMs;
30;421;421;422;7;i;
31;421;421;428;7;i;
32;421;;422;7;i;
33;421;;423;7;i;
34;421;;421;7;i;
35;421;421;422;7;i;
36;421;421;428;7;i;
37;421;;422;7;i;
38;421;;423;7;i;
39;421;;421;7;i;

Block Duas for method; stop;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;11;0;this;
;408;408;408;0;this;
2;0;0;1;0;this;
;408;408;408;0;this;
3;0;;3;0;this;
;408;;416;0;this;
4;0;3;7;0;this;
;408;417;421;0;this;
5;0;3;4;0;this;
;408;417;428;0;this;
6;0;;5;0;this;
;408;;432;0;this;
;408;;433;0;this;
7;0;8;9;0;this;
;408;421;422;0;this;
8;0;8;4;0;this;
;408;421;428;0;this;
9;0;;9;0;this;
;408;;422;0;this;
;408;;423;0;this;
10;0;;5;1;silence_threshold;
;408;;432;1;silence_threshold;
11;0;0;11;2;this.startThread;
;408;408;408;2;this.startThread;
12;0;0;1;2;this.startThread;
;408;408;408;2;this.startThread;
13;0;;9;2;this.startThread;
;408;;422;2;this.startThread;
14;0;;3;3;clock;
;408;;416;5;clock;
15;0;3;7;4;this.extraTracingValues;
;408;417;421;6;this.extraTracingValues;
16;0;3;4;4;this.extraTracingValues;
;408;417;428;6;this.extraTracingValues;
17;0;8;9;4;this.extraTracingValues;
;408;421;422;6;this.extraTracingValues;
18;0;8;4;4;this.extraTracingValues;
;408;421;428;6;this.extraTracingValues;
19;0;;9;4;this.extraTracingValues;
;408;;423;6;this.extraTracingValues;
20;0;;9;5;extraTracingStatistics;
;408;;422;9;extraTracingStatistics;
21;0;;5;6;this.startTimeMs;
;408;;433;10;this.startTimeMs;
22;2;2;10;7;trace;
;410;412;413;3;trace;
23;2;2;3;7;trace;
;410;412;416;3;trace;
24;2;4;6;7;trace;
;410;428;429;3;trace;
25;2;4;5;7;trace;
;410;428;432;3;trace;
26;2;;5;7;trace;
;410;;432;3;trace;
27;3;;5;8;this.stopTimeMs;
;416;;433;4;this.stopTimeMs;
28;7;8;9;9;i;
;421;421;422;7;i;
29;7;8;4;9;i;
;421;421;428;7;i;
30;7;;9;9;i;
;421;;422;7;i;
;421;;423;7;i;
;421;;421;7;i;
31;9;8;9;9;i;
;421;421;422;7;i;
32;9;8;4;9;i;
;421;421;428;7;i;
33;9;;9;9;i;
;421;;422;7;i;
;421;;423;7;i;
;421;;421;7;i;
