Number of Variables;3;
Variables:;
0;;sb;
1;;numSpaces;
2;;logger;

Number of Block duas;32;
Line Duas for method; appendSpaces;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;338;;360;0;sb;
2;338;;357;0;sb;
3;338;;354;0;sb;
4;338;;351;0;sb;
5;338;;344;0;sb;
6;338;338;339;1;numSpaces;
7;338;338;343;1;numSpaces;
8;338;343;344;1;numSpaces;
9;338;343;349;1;numSpaces;
10;338;349;363;1;numSpaces;
11;338;349;351;1;numSpaces;
12;338;349;354;1;numSpaces;
13;338;349;357;1;numSpaces;
14;338;349;360;1;numSpaces;
15;338;;345;1;numSpaces;
16;338;;339;2;logger;
17;341;343;344;1;numSpaces;
18;341;343;349;1;numSpaces;
19;341;349;363;1;numSpaces;
20;341;349;351;1;numSpaces;
21;341;349;354;1;numSpaces;
22;341;349;357;1;numSpaces;
23;341;349;360;1;numSpaces;
24;341;;345;1;numSpaces;
25;345;343;344;1;numSpaces;
26;345;343;349;1;numSpaces;
27;345;349;363;1;numSpaces;
28;345;349;351;1;numSpaces;
29;345;349;354;1;numSpaces;
30;345;349;357;1;numSpaces;
31;345;349;360;1;numSpaces;
32;345;;345;1;numSpaces;

Block Duas for method; appendSpaces;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;3;0;sb;
;338;;360;0;sb;
2;0;;4;0;sb;
;338;;357;0;sb;
3;0;;5;0;sb;
;338;;354;0;sb;
4;0;;6;0;sb;
;338;;351;0;sb;
5;0;;8;0;sb;
;338;;344;0;sb;
6;0;0;9;1;numSpaces;
;338;338;339;1;numSpaces;
7;0;0;1;1;numSpaces;
;338;338;343;1;numSpaces;
8;0;1;8;1;numSpaces;
;338;343;344;1;numSpaces;
9;0;1;2;1;numSpaces;
;338;343;349;1;numSpaces;
10;0;2;7;1;numSpaces;
;338;349;363;1;numSpaces;
11;0;2;6;1;numSpaces;
;338;349;351;1;numSpaces;
12;0;2;5;1;numSpaces;
;338;349;354;1;numSpaces;
13;0;2;4;1;numSpaces;
;338;349;357;1;numSpaces;
14;0;2;3;1;numSpaces;
;338;349;360;1;numSpaces;
15;0;;8;1;numSpaces;
;338;;345;1;numSpaces;
16;0;;9;2;logger;
;338;;339;2;logger;
17;9;1;8;1;numSpaces;
;341;343;344;1;numSpaces;
18;9;1;2;1;numSpaces;
;341;343;349;1;numSpaces;
19;9;2;7;1;numSpaces;
;341;349;363;1;numSpaces;
20;9;2;6;1;numSpaces;
;341;349;351;1;numSpaces;
21;9;2;5;1;numSpaces;
;341;349;354;1;numSpaces;
22;9;2;4;1;numSpaces;
;341;349;357;1;numSpaces;
23;9;2;3;1;numSpaces;
;341;349;360;1;numSpaces;
24;9;;8;1;numSpaces;
;341;;345;1;numSpaces;
25;8;1;8;1;numSpaces;
;345;343;344;1;numSpaces;
26;8;1;2;1;numSpaces;
;345;343;349;1;numSpaces;
27;8;2;7;1;numSpaces;
;345;349;363;1;numSpaces;
28;8;2;6;1;numSpaces;
;345;349;351;1;numSpaces;
29;8;2;5;1;numSpaces;
;345;349;354;1;numSpaces;
30;8;2;4;1;numSpaces;
;345;349;357;1;numSpaces;
31;8;2;3;1;numSpaces;
;345;349;360;1;numSpaces;
32;8;;8;1;numSpaces;
;345;;345;1;numSpaces;
