Number of Variables;3;
Variables:;
0;;traces;
1;;defaultPrettyPrint;
2;;t;

Number of Block duas;6;
Line Duas for method; getThreadTrace;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;959;;963;1;traces;
2;959;;962;3;defaultPrettyPrint;
3;959;960;961;0;t;
4;959;960;965;0;t;
5;959;;965;0;t;
6;961;;965;0;t;

Block Duas for method; getThreadTrace;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;traces;
;959;;963;1;traces;
2;0;;2;1;defaultPrettyPrint;
;959;;962;3;defaultPrettyPrint;
3;0;0;2;2;t;
;959;960;961;0;t;
4;0;0;1;2;t;
;959;960;965;0;t;
5;0;;1;2;t;
;959;;965;0;t;
6;2;;1;2;t;
;961;;965;0;t;
