Number of Variables;7;
Variables:;
0;;parents;
1;;children;
2;;i$;
3;;c;
4;;found;
5;;i$;
6;;p;

Number of Block duas;16;
Line Duas for method; filterForDescendants;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;267;;270;0;parents;
2;267;;279;2;children;
3;267;;277;2;children;
4;268;268;268;3;i$;
5;268;268;279;3;i$;
6;268;;268;3;i$;
7;268;;277;4;c;
8;268;271;272;4;c;
9;268;271;275;4;c;
10;269;276;277;5;found;
11;269;276;278;5;found;
12;270;270;270;6;i$;
13;270;270;276;6;i$;
14;270;;270;6;i$;
15;270;271;272;7;p;
16;270;271;275;7;p;

Block Duas for method; filterForDescendants;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;3;0;parents;
;267;;270;0;parents;
2;0;;2;1;children;
;267;;279;2;children;
3;0;;7;1;children;
;267;;277;2;children;
4;0;1;3;2;i$;
;268;268;268;3;i$;
5;0;1;2;2;i$;
;268;268;279;3;i$;
6;0;;3;2;i$;
;268;;268;3;i$;
7;3;;7;3;c;
;268;;277;4;c;
8;3;8;10;3;c;
;268;271;272;4;c;
9;3;8;9;3;c;
;268;271;275;4;c;
10;3;5;7;4;found;
;269;276;277;5;found;
11;3;5;6;4;found;
;269;276;278;5;found;
12;3;4;8;5;i$;
;270;270;270;6;i$;
13;3;4;5;5;i$;
;270;270;276;6;i$;
14;3;;8;5;i$;
;270;;270;6;i$;
15;8;8;10;6;p;
;270;271;272;7;p;
16;8;8;9;6;p;
;270;271;275;7;p;
