Number of Variables;4;
Variables:;
0;;this;
1;;interpolator;
2;;isLast;
3;;this.steps;

Number of Block duas;14;
Line Duas for method; handleStep;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;192;192;193;0;this;
2;192;192;197;0;this;
3;192;;197;0;this;
4;192;;200;0;this;
5;192;;201;0;this;
6;192;;193;0;this;
7;192;;194;0;this;
8;192;;197;1;interpolator;
9;192;;200;1;interpolator;
10;192;;193;1;interpolator;
11;192;;194;1;interpolator;
12;192;199;200;2;isLast;
13;192;199;204;2;isLast;
14;192;192;193;3;this.steps;
15;192;192;197;3;this.steps;
16;192;;197;3;this.steps;
17;192;;201;3;this.steps;

Block Duas for method; handleStep;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;4;0;this;
;192;192;193;0;this;
2;0;0;1;0;this;
;192;192;197;0;this;
3;0;;1;0;this;
;192;;197;0;this;
4;0;;3;0;this;
;192;;200;0;this;
;192;;201;0;this;
5;0;;4;0;this;
;192;;193;0;this;
;192;;194;0;this;
6;0;;1;1;interpolator;
;192;;197;1;interpolator;
7;0;;3;1;interpolator;
;192;;200;1;interpolator;
8;0;;4;1;interpolator;
;192;;193;1;interpolator;
;192;;194;1;interpolator;
9;0;1;3;2;isLast;
;192;199;200;2;isLast;
10;0;1;2;2;isLast;
;192;199;204;2;isLast;
11;0;0;4;3;this.steps;
;192;192;193;3;this.steps;
12;0;0;1;3;this.steps;
;192;192;197;3;this.steps;
13;0;;1;3;this.steps;
;192;;197;3;this.steps;
14;0;;3;3;this.steps;
;192;;201;3;this.steps;
