Number of Variables;10;
Variables:;
0;;this;
1;;provider;
2;;property;
3;;this._elementSerializer;
4;;this._elementType;
5;;this._staticTyping;
6;;vts;
7;;ser;
8;;m;
9;;serDef;

Number of Block duas;60;
Line Duas for method; createContextual;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;122;;145;0;this;
2;122;;157;0;this;
3;122;149;150;0;this;
4;122;149;157;0;this;
5;122;150;150;0;this;
6;122;150;151;0;this;
7;122;;151;0;this;
8;122;150;151;0;this;
9;122;150;157;0;this;
10;122;;142;0;this;
11;122;;145;1;provider;
12;122;;155;1;provider;
13;122;;151;1;provider;
14;122;150;151;1;provider;
15;122;150;157;1;provider;
16;122;;135;1;provider;
17;122;;137;1;provider;
18;122;132;133;2;property;
19;122;132;141;2;property;
20;122;;145;2;property;
21;122;;157;2;property;
22;122;;155;2;property;
23;122;;151;2;property;
24;122;150;151;2;property;
25;122;150;157;2;property;
26;122;;133;2;property;
27;122;;124;2;property;
28;122;;142;8;this._elementSerializer;
29;122;149;150;9;this._elementType;
30;122;149;157;9;this._elementType;
31;122;;151;9;this._elementType;
32;122;150;150;10;this._staticTyping;
33;122;150;151;10;this._staticTyping;
34;122;123;124;3;vts;
35;122;123;130;3;vts;
36;122;;157;3;vts;
37;122;;124;3;vts;
38;124;;157;3;vts;
39;130;141;142;5;ser;
40;130;141;145;5;ser;
41;130;;145;5;ser;
42;133;134;135;6;m;
43;133;134;141;6;m;
44;133;;135;6;m;
45;133;;137;6;m;
46;135;136;137;7;serDef;
47;135;136;141;7;serDef;
48;135;;137;7;serDef;
49;137;141;142;5;ser;
50;137;141;145;5;ser;
51;137;;145;5;ser;
52;142;;145;5;ser;
53;145;146;149;5;ser;
54;145;146;154;5;ser;
55;145;154;155;5;ser;
56;145;154;157;5;ser;
57;145;;157;5;ser;
58;145;;155;5;ser;
59;151;;157;5;ser;
60;155;;157;5;ser;

Block Duas for method; createContextual;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;3;0;this;
;122;;145;0;this;
2;0;;5;0;this;
;122;;157;0;this;
3;0;7;8;0;this;
;122;149;150;0;this;
4;0;7;5;0;this;
;122;149;157;0;this;
5;0;8;10;0;this;
;122;150;150;0;this;
6;0;8;9;0;this;
;122;150;151;0;this;
7;0;;9;0;this;
;122;;151;0;this;
8;0;10;9;0;this;
;122;150;151;0;this;
9;0;10;5;0;this;
;122;150;157;0;this;
10;0;;11;0;this;
;122;;142;0;this;
11;0;;3;1;provider;
;122;;145;1;provider;
12;0;;6;1;provider;
;122;;155;1;provider;
13;0;;9;1;provider;
;122;;151;1;provider;
14;0;10;9;1;provider;
;122;150;151;1;provider;
15;0;10;5;1;provider;
;122;150;157;1;provider;
16;0;;13;1;provider;
;122;;135;1;provider;
17;0;;14;1;provider;
;122;;137;1;provider;
18;0;1;12;2;property;
;122;132;133;2;property;
19;0;1;2;2;property;
;122;132;141;2;property;
20;0;;3;2;property;
;122;;145;2;property;
21;0;;5;2;property;
;122;;157;2;property;
22;0;;6;2;property;
;122;;155;2;property;
23;0;;9;2;property;
;122;;151;2;property;
24;0;10;9;2;property;
;122;150;151;2;property;
25;0;10;5;2;property;
;122;150;157;2;property;
26;0;;12;2;property;
;122;;133;2;property;
27;0;;15;2;property;
;122;;124;2;property;
28;0;;11;3;this._elementSerializer;
;122;;142;8;this._elementSerializer;
29;0;7;8;4;this._elementType;
;122;149;150;9;this._elementType;
30;0;7;5;4;this._elementType;
;122;149;157;9;this._elementType;
31;0;;9;4;this._elementType;
;122;;151;9;this._elementType;
32;0;8;10;5;this._staticTyping;
;122;150;150;10;this._staticTyping;
33;0;8;9;5;this._staticTyping;
;122;150;151;10;this._staticTyping;
34;0;0;15;6;vts;
;122;123;124;3;vts;
35;0;0;1;6;vts;
;122;123;130;3;vts;
36;0;;5;6;vts;
;122;;157;3;vts;
37;0;;15;6;vts;
;122;;124;3;vts;
38;15;;5;6;vts;
;124;;157;3;vts;
39;1;2;11;7;ser;
;130;141;142;5;ser;
40;1;2;3;7;ser;
;130;141;145;5;ser;
41;1;;3;7;ser;
;130;;145;5;ser;
42;12;12;13;8;m;
;133;134;135;6;m;
43;12;12;2;8;m;
;133;134;141;6;m;
44;12;;13;8;m;
;133;;135;6;m;
45;12;;14;8;m;
;133;;137;6;m;
46;13;13;14;9;serDef;
;135;136;137;7;serDef;
47;13;13;2;9;serDef;
;135;136;141;7;serDef;
48;13;;14;9;serDef;
;135;;137;7;serDef;
49;14;2;11;7;ser;
;137;141;142;5;ser;
50;14;2;3;7;ser;
;137;141;145;5;ser;
51;14;;3;7;ser;
;137;;145;5;ser;
52;11;;3;7;ser;
;142;;145;5;ser;
53;3;3;7;7;ser;
;145;146;149;5;ser;
54;3;3;4;7;ser;
;145;146;154;5;ser;
55;3;4;6;7;ser;
;145;154;155;5;ser;
56;3;4;5;7;ser;
;145;154;157;5;ser;
57;3;;5;7;ser;
;145;;157;5;ser;
58;3;;6;7;ser;
;145;;155;5;ser;
59;9;;5;7;ser;
;151;;157;5;ser;
60;6;;5;7;ser;
;155;;157;5;ser;
