Number of Variables;7;
Variables:;
0;L@0;this;
1;L@1;lowerBound;
2;L@2;upperBound;
3;S@org.apache.commons.math3.optimization.GoalType.MINIMIZE;MINIMIZE;
4;L@0.org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.isMinimize;this.isMinimize;
5;L@0.org.apache.commons.math3.optimization.direct.BOBYQAOptimizer.currentBest;this.currentBest;
6;L@3;value;

Number of Block duas;14;
Line Duas for method; doOptimize;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;237;243;243;0;this;
2;237;243;243;0;this;
3;237;;243;0;this;
4;237;;244;0;this;
5;237;;244;0;this;
6;237;;246;0;this;
7;237;248;248;0;this;
8;237;248;248;0;this;
9;237;;248;0;this;
10;237;243;243;3;MINIMIZE;
11;237;243;243;3;MINIMIZE;
12;237;;246;1;lowerBound;
13;238;;246;2;upperBound;
14;243;248;248;4;this.isMinimize;
15;243;248;248;4;this.isMinimize;
16;244;;248;5;this.currentBest;
17;246;;248;6;value;

Block Duas for method; doOptimize;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;6;0;this;
;237;243;243;0;this;
2;0;0;1;0;this;
;237;243;243;0;this;
3;0;;2;0;this;
;237;;243;0;this;
;237;;244;0;this;
;237;;244;0;this;
;237;;246;0;this;
4;0;2;5;0;this;
;237;248;248;0;this;
5;0;2;3;0;this;
;237;248;248;0;this;
6;0;;4;0;this;
;237;;248;0;this;
7;0;0;6;3;MINIMIZE;
;237;243;243;3;MINIMIZE;
8;0;0;1;3;MINIMIZE;
;237;243;243;3;MINIMIZE;
9;0;;2;1;lowerBound;
;237;;246;1;lowerBound;
10;0;;2;2;upperBound;
;238;;246;2;upperBound;
11;2;2;5;4;this.isMinimize;
;243;248;248;4;this.isMinimize;
12;2;2;3;4;this.isMinimize;
;243;248;248;4;this.isMinimize;
13;2;;4;5;this.currentBest;
;244;;248;5;this.currentBest;
14;2;;4;6;value;
;246;;248;6;value;
