Number of Variables;7;
Variables:;
0;;this;
1;;context;
2;;this.steps;
3;;pointer;
4;;i;
5;;ctx;
6;;partial;

Number of Block duas;30;
Line Duas for method; searchForPath;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;184;;191;0;this;
2;184;192;193;0;this;
3;184;192;195;0;this;
4;184;;195;0;this;
5;184;;204;0;this;
6;184;;195;1;context;
7;184;;204;1;context;
8;184;;191;3;this.steps;
9;184;192;193;3;this.steps;
10;184;192;195;3;this.steps;
11;184;;204;3;this.steps;
12;185;187;188;4;pointer;
13;185;187;191;4;pointer;
14;185;;188;4;pointer;
15;191;;191;5;i;
16;191;191;192;5;i;
17;191;191;212;5;i;
18;191;192;193;5;i;
19;191;192;195;5;i;
20;191;;195;5;i;
21;191;;191;5;i;
22;191;;204;5;i;
23;195;196;197;2;ctx;
24;195;196;191;2;ctx;
25;195;;197;2;ctx;
26;195;198;201;2;ctx;
27;195;198;203;2;ctx;
28;197;203;204;6;partial;
29;197;203;210;6;partial;
30;197;;204;6;partial;

Block Duas for method; searchForPath;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;184;;191;0;this;
2;0;4;11;0;this;
;184;192;193;0;this;
3;0;4;5;0;this;
;184;192;195;0;this;
4;0;;5;0;this;
;184;;195;0;this;
5;0;;9;0;this;
;184;;204;0;this;
6;0;;5;1;context;
;184;;195;1;context;
7;0;;9;1;context;
;184;;204;1;context;
8;0;;1;2;this.steps;
;184;;191;3;this.steps;
9;0;4;11;2;this.steps;
;184;192;193;3;this.steps;
10;0;4;5;2;this.steps;
;184;192;195;3;this.steps;
11;0;;9;2;this.steps;
;184;;204;3;this.steps;
12;0;0;12;3;pointer;
;185;187;188;4;pointer;
13;0;0;1;3;pointer;
;185;187;191;4;pointer;
14;0;;12;3;pointer;
;185;;188;4;pointer;
15;1;;2;4;i;
;191;;191;5;i;
16;2;2;4;4;i;
;191;191;192;5;i;
17;2;2;3;4;i;
;191;191;212;5;i;
18;2;4;11;4;i;
;191;192;193;5;i;
19;2;4;5;4;i;
;191;192;195;5;i;
20;2;;5;4;i;
;191;;195;5;i;
21;2;;2;4;i;
;191;;191;5;i;
22;2;;9;4;i;
;191;;204;5;i;
23;5;5;6;5;ctx;
;195;196;197;2;ctx;
24;5;5;2;5;ctx;
;195;196;191;2;ctx;
25;5;;6;5;ctx;
;195;;197;2;ctx;
26;5;6;10;5;ctx;
;195;198;201;2;ctx;
27;5;6;7;5;ctx;
;195;198;203;2;ctx;
28;6;7;9;6;partial;
;197;203;204;6;partial;
29;6;7;8;6;partial;
;197;203;210;6;partial;
30;6;;9;6;partial;
;197;;204;6;partial;
