Number of Variables;13;
Variables:;
0;;reader;
1;;literals;
2;;distances;
3;;CODE_LENGTHS_ORDER;
4;;codeLengths;
5;;codeLengthValues;
6;;cLen;
7;;codeLengthTree;
8;;auxBuffer;
9;;value;
10;;length;
11;;off;
12;;symbol;

Number of Block duas;66;
Line Duas for method; populateDynamicTables;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;370;;389;0;reader;
2;370;;400;0;reader;
3;370;;397;0;reader;
4;370;;394;0;reader;
5;370;;374;0;reader;
6;370;;379;1;literals;
7;370;;405;1;literals;
8;370;;406;1;literals;
9;370;;379;2;distances;
10;370;;406;2;distances;
11;370;;374;6;CODE_LENGTHS_ORDER;
12;370;373;374;3;codeLengths;
13;370;373;377;3;codeLengths;
14;372;;377;4;codeLengthValues;
15;372;;374;4;codeLengthValues;
16;373;373;374;5;cLen;
17;373;373;377;5;cLen;
18;373;;374;5;cLen;
19;373;;373;5;cLen;
20;373;373;374;5;cLen;
21;373;373;377;5;cLen;
22;373;;374;5;cLen;
23;373;;373;5;cLen;
24;377;;389;5;codeLengthTree;
25;379;384;385;7;auxBuffer;
26;379;384;405;7;auxBuffer;
27;379;;405;7;auxBuffer;
28;379;;406;7;auxBuffer;
29;379;;392;7;auxBuffer;
30;379;;386;7;auxBuffer;
31;381;;386;8;value;
32;382;385;386;9;length;
33;382;385;389;9;length;
34;382;;387;9;length;
35;383;384;385;10;off;
36;383;384;405;10;off;
37;383;;392;10;off;
38;383;;386;10;off;
39;386;384;385;10;off;
40;386;384;405;10;off;
41;386;;392;10;off;
42;386;;386;10;off;
43;387;385;386;9;length;
44;387;385;389;9;length;
45;387;;387;9;length;
46;389;390;391;11;symbol;
47;389;390;393;11;symbol;
48;389;393;394;11;symbol;
49;389;393;395;11;symbol;
50;389;395;396;11;symbol;
51;389;395;398;11;symbol;
52;389;398;399;11;symbol;
53;389;398;402;11;symbol;
54;389;;391;11;symbol;
55;391;;386;8;value;
56;392;384;385;10;off;
57;392;384;405;10;off;
58;392;;392;10;off;
59;392;;386;10;off;
60;394;385;386;9;length;
61;394;385;389;9;length;
62;394;;387;9;length;
63;396;;386;8;value;
64;397;385;386;9;length;
65;397;385;389;9;length;
66;397;;387;9;length;
67;399;;386;8;value;
68;400;385;386;9;length;
69;400;385;389;9;length;
70;400;;387;9;length;

Block Duas for method; populateDynamicTables;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;6;0;reader;
;370;;389;0;reader;
2;0;;11;0;reader;
;370;;400;0;reader;
3;0;;12;0;reader;
;370;;397;0;reader;
4;0;;13;0;reader;
;370;;394;0;reader;
5;0;;16;0;reader;
;370;;374;0;reader;
6;0;;2;1;literals;
;370;;379;1;literals;
7;0;;4;1;literals;
;370;;405;1;literals;
;370;;406;1;literals;
8;0;;2;2;distances;
;370;;379;2;distances;
9;0;;4;2;distances;
;370;;406;2;distances;
10;0;;16;3;CODE_LENGTHS_ORDER;
;370;;374;6;CODE_LENGTHS_ORDER;
11;0;1;16;4;codeLengths;
;370;373;374;3;codeLengths;
12;0;1;2;4;codeLengths;
;370;373;377;3;codeLengths;
13;0;;2;5;codeLengthValues;
;372;;377;4;codeLengthValues;
14;0;;16;5;codeLengthValues;
;372;;374;4;codeLengthValues;
15;0;1;16;6;cLen;
;373;373;374;5;cLen;
16;0;1;2;6;cLen;
;373;373;377;5;cLen;
17;0;;16;6;cLen;
;373;;374;5;cLen;
;373;;373;5;cLen;
18;16;1;16;6;cLen;
;373;373;374;5;cLen;
19;16;1;2;6;cLen;
;373;373;377;5;cLen;
20;16;;16;6;cLen;
;373;;374;5;cLen;
;373;;373;5;cLen;
21;2;;6;7;codeLengthTree;
;377;;389;5;codeLengthTree;
22;2;3;5;8;auxBuffer;
;379;384;385;7;auxBuffer;
23;2;3;4;8;auxBuffer;
;379;384;405;7;auxBuffer;
24;2;;4;8;auxBuffer;
;379;;405;7;auxBuffer;
;379;;406;7;auxBuffer;
25;2;;14;8;auxBuffer;
;379;;392;7;auxBuffer;
26;2;;15;8;auxBuffer;
;379;;386;7;auxBuffer;
27;2;;15;9;value;
;381;;386;8;value;
28;2;5;15;10;length;
;382;385;386;9;length;
29;2;5;6;10;length;
;382;385;389;9;length;
30;2;;15;10;length;
;382;;387;9;length;
31;2;3;5;11;off;
;383;384;385;10;off;
32;2;3;4;11;off;
;383;384;405;10;off;
33;2;;14;11;off;
;383;;392;10;off;
34;2;;15;11;off;
;383;;386;10;off;
35;15;3;5;11;off;
;386;384;385;10;off;
36;15;3;4;11;off;
;386;384;405;10;off;
37;15;;14;11;off;
;386;;392;10;off;
38;15;;15;11;off;
;386;;386;10;off;
39;15;5;15;10;length;
;387;385;386;9;length;
40;15;5;6;10;length;
;387;385;389;9;length;
41;15;;15;10;length;
;387;;387;9;length;
42;6;6;14;12;symbol;
;389;390;391;11;symbol;
43;6;6;7;12;symbol;
;389;390;393;11;symbol;
44;6;7;13;12;symbol;
;389;393;394;11;symbol;
45;6;7;8;12;symbol;
;389;393;395;11;symbol;
46;6;8;12;12;symbol;
;389;395;396;11;symbol;
47;6;8;9;12;symbol;
;389;395;398;11;symbol;
48;6;9;11;12;symbol;
;389;398;399;11;symbol;
49;6;9;10;12;symbol;
;389;398;402;11;symbol;
50;6;;14;12;symbol;
;389;;391;11;symbol;
51;14;;15;9;value;
;391;;386;8;value;
52;14;3;5;11;off;
;392;384;385;10;off;
53;14;3;4;11;off;
;392;384;405;10;off;
54;14;;14;11;off;
;392;;392;10;off;
55;14;;15;11;off;
;392;;386;10;off;
56;13;5;15;10;length;
;394;385;386;9;length;
57;13;5;6;10;length;
;394;385;389;9;length;
58;13;;15;10;length;
;394;;387;9;length;
59;12;;15;9;value;
;396;;386;8;value;
60;12;5;15;10;length;
;397;385;386;9;length;
61;12;5;6;10;length;
;397;385;389;9;length;
62;12;;15;10;length;
;397;;387;9;length;
63;11;;15;9;value;
;399;;386;8;value;
64;11;5;15;10;length;
;400;385;386;9;length;
65;11;5;6;10;length;
;400;385;389;9;length;
66;11;;15;10;length;
;400;;387;9;length;
