Number of Variables;3;
Variables:;
0;;this;
1;;bLen;
2;;bNLen;

Number of Block duas;6;
Line Duas for method; switchToUncompressedState;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;166;;173;0;this;
2;166;;173;0;this;
3;167;169;171;2;bLen;
4;167;169;173;2;bLen;
5;167;;173;2;bLen;
6;168;169;171;3;bNLen;
7;168;169;173;3;bNLen;

Block Duas for method; switchToUncompressedState;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;166;;173;0;this;
;166;;173;0;this;
2;0;0;2;1;bLen;
;167;169;171;2;bLen;
3;0;0;1;1;bLen;
;167;169;173;2;bLen;
4;0;;1;1;bLen;
;167;;173;2;bLen;
5;0;0;2;2;bNLen;
;168;169;171;3;bNLen;
6;0;0;1;2;bNLen;
;168;169;173;3;bNLen;
