Number of Variables;9;
Variables:;
0;;this;
1;;b64variant;
2;;this._inputEnd;
3;;this._inputPtr;
4;;this._inputBuffer;
5;;builder;
6;;ch;
7;;bits;
8;;decodedData;

Number of Block duas;138;
Line Duas for method; _decodeBase64;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;3053;3060;3061;0;this;
2;3053;3060;3063;0;this;
3;3053;;3063;0;this;
4;3053;;3063;0;this;
5;3053;3079;3080;0;this;
6;3053;3079;3082;0;this;
7;3053;;3082;0;this;
8;3053;;3082;0;this;
9;3053;3090;3091;0;this;
10;3053;3090;3093;0;this;
11;3053;;3093;0;this;
12;3053;;3093;0;this;
13;3053;3125;3126;0;this;
14;3053;3125;3128;0;this;
15;3053;;3128;0;this;
16;3053;;3128;0;this;
17;3053;;3138;0;this;
18;3053;;3126;0;this;
19;3053;3109;3110;0;this;
20;3053;3109;3112;0;this;
21;3053;;3112;0;this;
22;3053;;3112;0;this;
23;3053;;3114;0;this;
24;3053;;3110;0;this;
25;3053;;3105;0;this;
26;3053;;3091;0;this;
27;3053;;3085;0;this;
28;3053;;3080;0;this;
29;3053;;3070;0;this;
30;3053;;3061;0;this;
31;3053;;3065;1;b64variant;
32;3053;;3083;1;b64variant;
33;3053;;3094;1;b64variant;
34;3053;;3129;1;b64variant;
35;3053;;3138;1;b64variant;
36;3053;3133;3134;1;b64variant;
37;3053;3133;3138;1;b64variant;
38;3053;3113;3114;1;b64variant;
39;3053;3113;3117;1;b64variant;
40;3053;;3114;1;b64variant;
41;3053;;3105;1;b64variant;
42;3053;3100;3101;1;b64variant;
43;3053;3100;3105;1;b64variant;
44;3053;;3085;1;b64variant;
45;3053;;3070;1;b64variant;
46;3053;3060;3061;3;this._inputEnd;
47;3053;3060;3063;3;this._inputEnd;
48;3053;3079;3080;3;this._inputEnd;
49;3053;3079;3082;3;this._inputEnd;
50;3053;3090;3091;3;this._inputEnd;
51;3053;3090;3093;3;this._inputEnd;
52;3053;3125;3126;3;this._inputEnd;
53;3053;3125;3128;3;this._inputEnd;
54;3053;3109;3110;3;this._inputEnd;
55;3053;3109;3112;3;this._inputEnd;
56;3053;3060;3061;4;this._inputPtr;
57;3053;3060;3063;4;this._inputPtr;
58;3053;;3063;4;this._inputPtr;
59;3053;;3063;6;this._inputBuffer;
60;3053;;3082;6;this._inputBuffer;
61;3053;;3093;6;this._inputBuffer;
62;3053;;3128;6;this._inputBuffer;
63;3053;;3112;6;this._inputBuffer;
64;3053;;3154;2;builder;
65;3053;;3148;2;builder;
66;3053;;3135;2;builder;
67;3053;;3136;2;builder;
68;3053;;3118;2;builder;
69;3053;;3102;2;builder;
70;3053;;3103;2;builder;
71;3053;;3068;2;builder;
72;3063;3060;3061;4;this._inputPtr;
73;3063;3060;3063;4;this._inputPtr;
74;3063;;3063;4;this._inputPtr;
75;3063;3079;3080;4;this._inputPtr;
76;3063;3079;3082;4;this._inputPtr;
77;3063;;3082;4;this._inputPtr;
78;3063;3064;3065;5;ch;
79;3063;3064;3060;5;ch;
80;3063;;3065;5;ch;
81;3063;3067;3068;5;ch;
82;3063;3067;3070;5;ch;
83;3063;;3070;5;ch;
84;3065;3066;3067;7;bits;
85;3065;3066;3075;7;bits;
86;3065;;3075;7;bits;
87;3070;3071;3072;7;bits;
88;3070;3071;3075;7;bits;
89;3070;;3075;7;bits;
90;3075;;3087;8;decodedData;
91;3082;3090;3091;4;this._inputPtr;
92;3082;3090;3093;4;this._inputPtr;
93;3082;;3093;4;this._inputPtr;
94;3082;;3085;5;ch;
95;3083;3084;3085;7;bits;
96;3083;3084;3087;7;bits;
97;3083;;3087;7;bits;
98;3085;;3087;7;bits;
99;3087;;3123;8;decodedData;
100;3087;;3117;8;decodedData;
101;3087;;3101;8;decodedData;
102;3093;3125;3126;4;this._inputPtr;
103;3093;3125;3128;4;this._inputPtr;
104;3093;;3128;4;this._inputPtr;
105;3093;3109;3110;4;this._inputPtr;
106;3093;3109;3112;4;this._inputPtr;
107;3093;;3112;4;this._inputPtr;
108;3093;3100;3100;5;ch;
109;3093;3100;3105;5;ch;
110;3093;;3105;5;ch;
111;3094;3097;3098;7;bits;
112;3094;3097;3123;7;bits;
113;3094;;3123;7;bits;
114;3094;3098;3100;7;bits;
115;3094;3098;3107;7;bits;
116;3094;3107;3109;7;bits;
117;3094;3107;3123;7;bits;
118;3105;3107;3109;7;bits;
119;3105;3107;3123;7;bits;
120;3105;;3123;7;bits;
121;3112;3060;3061;4;this._inputPtr;
