Number of Variables;13;
Variables:;
0;;this;
1;;this._inputPtr;
2;;this._inputEnd;
3;;this._textBuffer;
4;;sInputCodesUtf8;
5;;this._inputBuffer;
6;;ptr;
7;;outPtr;
8;;outBuf;
9;;codes;
10;;max;
11;;inputBuffer;
12;;c;

Number of Block duas;54;
Line Duas for method; _finishString;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;2065;2066;2067;0;this;
2;2065;2066;2070;0;this;
3;2065;;2071;0;this;
4;2065;;2074;0;this;
5;2065;;2075;0;this;
6;2065;;2089;0;this;
7;2065;;2090;0;this;
8;2065;;2080;0;this;
9;2065;;2081;0;this;
10;2065;;2067;0;this;
11;2065;;2068;0;this;
12;2065;;2068;2;this._inputPtr;
13;2065;2066;2067;3;this._inputEnd;
14;2065;2066;2070;3;this._inputEnd;
15;2065;;2074;3;this._inputEnd;
16;2065;;2071;6;this._textBuffer;
17;2065;;2081;6;this._textBuffer;
18;2065;;2072;8;sInputCodesUtf8;
19;2065;;2075;11;this._inputBuffer;
20;2065;2066;2067;1;ptr;
21;2065;2066;2070;1;ptr;
22;2065;;2074;1;ptr;
23;2065;2076;2077;1;ptr;
24;2065;2076;2089;1;ptr;
25;2065;;2089;1;ptr;
26;2065;;2077;1;ptr;
27;2065;;2086;1;ptr;
28;2065;;2080;1;ptr;
29;2068;;2074;1;ptr;
30;2068;2076;2077;1;ptr;
31;2068;2076;2089;1;ptr;
32;2068;;2089;1;ptr;
33;2068;;2077;1;ptr;
34;2068;;2086;1;ptr;
35;2068;;2080;1;ptr;
36;2070;;2090;4;outPtr;
37;2070;;2087;4;outPtr;
38;2070;;2081;4;outPtr;
39;2071;;2090;5;outBuf;
40;2071;;2087;5;outBuf;
41;2072;2078;2079;7;codes;
42;2072;2078;2086;7;codes;
43;2074;2076;2077;9;max;
44;2074;2076;2089;9;max;
45;2075;;2077;10;inputBuffer;
46;2077;2078;2079;12;c;
47;2077;2078;2086;12;c;
48;2077;;2087;12;c;
49;2077;2079;2080;12;c;
50;2077;2079;2089;12;c;
51;2086;2076;2077;1;ptr;
52;2086;2076;2089;1;ptr;
53;2086;;2089;1;ptr;
54;2086;;2077;1;ptr;
55;2086;;2086;1;ptr;
