Number of Variables;13;
Variables:;
0;;this;
1;;FIELD_NAME;
2;;this._currToken;
3;;this._nextToken;
4;;VALUE_STRING;
5;;this._tokenIncomplete;
6;;this._textBuffer;
7;;START_ARRAY;
8;;this._parsingContext;
9;;this._tokenInputRow;
10;;this._tokenInputCol;
11;;START_OBJECT;
12;;t;

Number of Block duas;40;
Line Duas for method; nextTextValue;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1049;1049;1050;0;this;
2;1049;1049;1069;0;this;
3;1049;1069;1069;0;this;
4;1049;1069;1069;0;this;
5;1049;;1069;0;this;
6;1049;;1050;0;this;
7;1049;;1051;0;this;
8;1049;;1052;0;this;
9;1049;;1053;0;this;
10;1049;;1064;0;this;
11;1049;;1062;0;this;
12;1049;1055;1056;0;this;
13;1049;1055;1059;0;this;
14;1049;;1059;0;this;
15;1049;;1056;0;this;
16;1049;;1057;0;this;
17;1049;1049;1050;1;FIELD_NAME;
18;1049;1049;1069;1;FIELD_NAME;
19;1049;1049;1050;2;this._currToken;
20;1049;1049;1069;2;this._currToken;
21;1049;;1051;5;this._nextToken;
22;1049;1069;1069;6;VALUE_STRING;
23;1049;1069;1069;6;VALUE_STRING;
24;1049;1054;1055;6;VALUE_STRING;
25;1049;1054;1061;6;VALUE_STRING;
26;1049;1055;1056;7;this._tokenIncomplete;
27;1049;1055;1059;7;this._tokenIncomplete;
28;1049;;1059;8;this._textBuffer;
29;1049;1061;1062;9;START_ARRAY;
30;1049;1061;1063;9;START_ARRAY;
31;1049;;1064;10;this._parsingContext;
32;1049;;1062;10;this._parsingContext;
33;1049;;1064;11;this._tokenInputRow;
34;1049;;1062;11;this._tokenInputRow;
35;1049;;1064;12;this._tokenInputCol;
36;1049;;1062;12;this._tokenInputCol;
37;1049;1063;1064;13;START_OBJECT;
38;1049;1063;1066;13;START_OBJECT;
39;1051;1054;1055;4;t;
40;1051;1054;1061;4;t;
41;1051;1061;1062;4;t;
42;1051;1061;1063;4;t;
43;1051;1063;1064;4;t;
44;1051;1063;1066;4;t;

Block Duas for method; nextTextValue;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;1049;1049;1050;0;this;
2;0;0;1;0;this;
;1049;1049;1069;0;this;
3;0;1;4;0;this;
;1049;1069;1069;0;this;
4;0;1;2;0;this;
;1049;1069;1069;0;this;
5;0;;3;0;this;
;1049;;1069;0;this;
6;0;;5;0;this;
;1049;;1050;0;this;
;1049;;1051;0;this;
;1049;;1052;0;this;
;1049;;1053;0;this;
7;0;;9;0;this;
;1049;;1064;0;this;
8;0;;10;0;this;
;1049;;1062;0;this;
9;0;11;13;0;this;
;1049;1055;1056;0;this;
10;0;11;12;0;this;
;1049;1055;1059;0;this;
11;0;;12;0;this;
;1049;;1059;0;this;
12;0;;13;0;this;
;1049;;1056;0;this;
;1049;;1057;0;this;
13;0;0;5;1;FIELD_NAME;
;1049;1049;1050;1;FIELD_NAME;
14;0;0;1;1;FIELD_NAME;
;1049;1049;1069;1;FIELD_NAME;
15;0;0;5;2;this._currToken;
;1049;1049;1050;2;this._currToken;
16;0;0;1;2;this._currToken;
;1049;1049;1069;2;this._currToken;
17;0;;5;3;this._nextToken;
;1049;;1051;5;this._nextToken;
18;0;1;4;4;VALUE_STRING;
;1049;1069;1069;6;VALUE_STRING;
19;0;1;2;4;VALUE_STRING;
;1049;1069;1069;6;VALUE_STRING;
20;0;5;11;4;VALUE_STRING;
;1049;1054;1055;6;VALUE_STRING;
21;0;5;6;4;VALUE_STRING;
;1049;1054;1061;6;VALUE_STRING;
22;0;11;13;5;this._tokenIncomplete;
;1049;1055;1056;7;this._tokenIncomplete;
23;0;11;12;5;this._tokenIncomplete;
;1049;1055;1059;7;this._tokenIncomplete;
24;0;;12;6;this._textBuffer;
;1049;;1059;8;this._textBuffer;
25;0;6;10;7;START_ARRAY;
;1049;1061;1062;9;START_ARRAY;
26;0;6;7;7;START_ARRAY;
;1049;1061;1063;9;START_ARRAY;
27;0;;9;8;this._parsingContext;
;1049;;1064;10;this._parsingContext;
28;0;;10;8;this._parsingContext;
;1049;;1062;10;this._parsingContext;
29;0;;9;9;this._tokenInputRow;
;1049;;1064;11;this._tokenInputRow;
30;0;;10;9;this._tokenInputRow;
;1049;;1062;11;this._tokenInputRow;
31;0;;9;10;this._tokenInputCol;
;1049;;1064;12;this._tokenInputCol;
32;0;;10;10;this._tokenInputCol;
;1049;;1062;12;this._tokenInputCol;
33;0;7;9;11;START_OBJECT;
;1049;1063;1064;13;START_OBJECT;
34;0;7;8;11;START_OBJECT;
;1049;1063;1066;13;START_OBJECT;
35;5;5;11;12;t;
;1051;1054;1055;4;t;
36;5;5;6;12;t;
;1051;1054;1061;4;t;
37;5;6;10;12;t;
;1051;1061;1062;4;t;
38;5;6;7;12;t;
;1051;1061;1063;4;t;
39;5;7;9;12;t;
;1051;1063;1064;4;t;
40;5;7;8;12;t;
;1051;1063;1066;4;t;
