Number of Variables;7;
Variables:;
0;;this;
1;;quads;
2;;qlen;
3;;lastQuad;
4;;lastQuadBytes;
5;;this._symbols;
6;;name;

Number of Block duas;20;
Line Duas for method; findName;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1928;;1932;0;this;
2;1928;;1934;0;this;
3;1928;;1929;0;this;
4;1928;1928;1929;1;quads;
5;1928;1928;1931;1;quads;
6;1928;;1931;1;quads;
7;1928;;1932;1;quads;
8;1928;;1934;1;quads;
9;1928;;1929;1;quads;
10;1928;1928;1929;2;qlen;
11;1928;1928;1931;2;qlen;
12;1928;;1931;2;qlen;
13;1928;;1931;3;lastQuad;
14;1928;;1934;4;lastQuadBytes;
15;1928;;1932;7;this._symbols;
16;1929;;1931;1;quads;
17;1929;;1932;1;quads;
18;1929;;1934;1;quads;
19;1931;;1934;2;qlen;
20;1932;1933;1934;6;name;
21;1932;1933;1936;6;name;
22;1932;;1936;6;name;

Block Duas for method; findName;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1928;;1932;0;this;
2;0;;3;0;this;
;1928;;1934;0;this;
3;0;;4;0;this;
;1928;;1929;0;this;
4;0;0;4;1;quads;
;1928;1928;1929;1;quads;
5;0;0;1;1;quads;
;1928;1928;1931;1;quads;
6;0;;1;1;quads;
;1928;;1931;1;quads;
;1928;;1932;1;quads;
7;0;;3;1;quads;
;1928;;1934;1;quads;
8;0;;4;1;quads;
;1928;;1929;1;quads;
9;0;0;4;2;qlen;
;1928;1928;1929;2;qlen;
10;0;0;1;2;qlen;
;1928;1928;1931;2;qlen;
11;0;;1;2;qlen;
;1928;;1931;2;qlen;
12;0;;1;3;lastQuad;
;1928;;1931;3;lastQuad;
13;0;;3;4;lastQuadBytes;
;1928;;1934;4;lastQuadBytes;
14;0;;1;5;this._symbols;
;1928;;1932;7;this._symbols;
15;4;;1;1;quads;
;1929;;1931;1;quads;
;1929;;1932;1;quads;
16;4;;3;1;quads;
;1929;;1934;1;quads;
17;1;;3;2;qlen;
;1931;;1934;2;qlen;
18;1;1;3;6;name;
;1932;1933;1934;6;name;
19;1;1;2;6;name;
;1932;1933;1936;6;name;
20;1;;2;6;name;
;1932;;1936;6;name;
