Number of Variables;12;
Variables:;
0;;this;
1;;defaultValue;
2;;FIELD_NAME;
3;;this._currToken;
4;;this._nextToken;
5;;VALUE_NUMBER_INT;
6;;START_ARRAY;
7;;this._parsingContext;
8;;this._tokenInputRow;
9;;this._tokenInputCol;
10;;START_OBJECT;
11;;t;

Number of Block duas;36;
Line Duas for method; nextLongValue;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1101;1101;1102;0;this;
2;1101;1101;1117;0;this;
3;1101;1117;1117;0;this;
4;1101;1117;1117;0;this;
5;1101;;1117;0;this;
6;1101;;1102;0;this;
7;1101;;1103;0;this;
8;1101;;1104;0;this;
9;1101;;1105;0;this;
10;1101;;1112;0;this;
11;1101;;1110;0;this;
12;1101;;1107;0;this;
13;1101;;1117;1;defaultValue;
14;1101;;1114;1;defaultValue;
15;1101;1101;1102;2;FIELD_NAME;
16;1101;1101;1117;2;FIELD_NAME;
17;1101;1101;1102;3;this._currToken;
18;1101;1101;1117;3;this._currToken;
19;1101;;1103;6;this._nextToken;
20;1101;1117;1117;7;VALUE_NUMBER_INT;
21;1101;1117;1117;7;VALUE_NUMBER_INT;
22;1101;1106;1107;7;VALUE_NUMBER_INT;
23;1101;1106;1109;7;VALUE_NUMBER_INT;
24;1101;1109;1110;8;START_ARRAY;
25;1101;1109;1111;8;START_ARRAY;
26;1101;;1112;9;this._parsingContext;
27;1101;;1110;9;this._parsingContext;
28;1101;;1112;10;this._tokenInputRow;
29;1101;;1110;10;this._tokenInputRow;
30;1101;;1112;11;this._tokenInputCol;
31;1101;;1110;11;this._tokenInputCol;
32;1101;1111;1112;12;START_OBJECT;
33;1101;1111;1114;12;START_OBJECT;
34;1103;1106;1107;5;t;
35;1103;1106;1109;5;t;
36;1103;1109;1110;5;t;
37;1103;1109;1111;5;t;
38;1103;1111;1112;5;t;
39;1103;1111;1114;5;t;

Block Duas for method; nextLongValue;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;1101;1101;1102;0;this;
2;0;0;1;0;this;
;1101;1101;1117;0;this;
3;0;1;4;0;this;
;1101;1117;1117;0;this;
4;0;1;2;0;this;
;1101;1117;1117;0;this;
5;0;;3;0;this;
;1101;;1117;0;this;
6;0;;5;0;this;
;1101;;1102;0;this;
;1101;;1103;0;this;
;1101;;1104;0;this;
;1101;;1105;0;this;
7;0;;9;0;this;
;1101;;1112;0;this;
8;0;;10;0;this;
;1101;;1110;0;this;
9;0;;11;0;this;
;1101;;1107;0;this;
10;0;;3;1;defaultValue;
;1101;;1117;1;defaultValue;
11;0;;8;1;defaultValue;
;1101;;1114;1;defaultValue;
12;0;0;5;2;FIELD_NAME;
;1101;1101;1102;2;FIELD_NAME;
13;0;0;1;2;FIELD_NAME;
;1101;1101;1117;2;FIELD_NAME;
14;0;0;5;3;this._currToken;
;1101;1101;1102;3;this._currToken;
15;0;0;1;3;this._currToken;
;1101;1101;1117;3;this._currToken;
16;0;;5;4;this._nextToken;
;1101;;1103;6;this._nextToken;
17;0;1;4;5;VALUE_NUMBER_INT;
;1101;1117;1117;7;VALUE_NUMBER_INT;
18;0;1;2;5;VALUE_NUMBER_INT;
;1101;1117;1117;7;VALUE_NUMBER_INT;
19;0;5;11;5;VALUE_NUMBER_INT;
;1101;1106;1107;7;VALUE_NUMBER_INT;
20;0;5;6;5;VALUE_NUMBER_INT;
;1101;1106;1109;7;VALUE_NUMBER_INT;
21;0;6;10;6;START_ARRAY;
;1101;1109;1110;8;START_ARRAY;
22;0;6;7;6;START_ARRAY;
;1101;1109;1111;8;START_ARRAY;
23;0;;9;7;this._parsingContext;
;1101;;1112;9;this._parsingContext;
24;0;;10;7;this._parsingContext;
;1101;;1110;9;this._parsingContext;
25;0;;9;8;this._tokenInputRow;
;1101;;1112;10;this._tokenInputRow;
26;0;;10;8;this._tokenInputRow;
;1101;;1110;10;this._tokenInputRow;
27;0;;9;9;this._tokenInputCol;
;1101;;1112;11;this._tokenInputCol;
28;0;;10;9;this._tokenInputCol;
;1101;;1110;11;this._tokenInputCol;
29;0;7;9;10;START_OBJECT;
;1101;1111;1112;12;START_OBJECT;
30;0;7;8;10;START_OBJECT;
;1101;1111;1114;12;START_OBJECT;
31;5;5;11;11;t;
;1103;1106;1107;5;t;
32;5;5;6;11;t;
;1103;1106;1109;5;t;
33;5;6;10;11;t;
;1103;1109;1110;5;t;
34;5;6;7;11;t;
;1103;1109;1111;5;t;
35;5;7;9;11;t;
;1103;1111;1112;5;t;
36;5;7;8;11;t;
;1103;1111;1114;5;t;
