Number of Variables;12;
Variables:;
0;;this;
1;;outBuf;
2;;outPtr;
3;;this._inputPtr;
4;;this._inputEnd;
5;;this._textBuffer;
6;;codes;
7;;inputBuffer;
8;;ptr;
9;;max;
10;;c;
11;;c;

Number of Block duas;174;
Line Duas for method; _finishString2;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;2099;;2107;0;this;
2;2099;2108;2109;0;this;
3;2099;2108;2112;0;this;
4;2099;;2116;0;this;
5;2099;;2125;0;this;
6;2099;;2120;0;this;
7;2099;;2147;0;this;
8;2099;;2168;0;this;
9;2099;;2151;0;this;
10;2099;2140;2141;0;this;
11;2099;2140;2143;0;this;
12;2099;;2143;0;this;
13;2099;;2141;0;this;
14;2099;;2137;0;this;
15;2099;;2134;0;this;
16;2099;;2163;0;this;
17;2099;;2160;0;this;
18;2099;;2174;0;this;
19;2099;;2113;0;this;
20;2099;;2109;0;this;
21;2099;;2110;0;this;
22;2099;2112;2113;1;outBuf;
23;2099;2112;2116;1;outBuf;
24;2099;;2116;1;outBuf;
25;2099;;2123;1;outBuf;
26;2099;;2149;1;outBuf;
27;2099;2150;2151;1;outBuf;
28;2099;2150;2154;1;outBuf;
29;2099;2167;2168;1;outBuf;
30;2099;2167;2172;1;outBuf;
31;2099;;2172;1;outBuf;
32;2099;2112;2113;2;outPtr;
33;2099;2112;2116;2;outPtr;
34;2099;;2116;2;outPtr;
35;2099;;2123;2;outPtr;
36;2099;;2149;2;outPtr;
37;2099;2167;2168;2;outPtr;
38;2099;2167;2172;2;outPtr;
39;2099;;2172;2;outPtr;
40;2099;;2174;2;outPtr;
41;2099;;2107;8;this._inputPtr;
42;2099;;2110;8;this._inputPtr;
43;2099;2108;2109;9;this._inputEnd;
44;2099;2108;2112;9;this._inputEnd;
45;2099;;2116;9;this._inputEnd;
46;2099;2140;2141;9;this._inputEnd;
47;2099;2140;2143;9;this._inputEnd;
48;2099;;2168;10;this._textBuffer;
49;2099;;2151;10;this._textBuffer;
50;2099;;2174;10;this._textBuffer;
51;2099;;2113;10;this._textBuffer;
52;2099;2119;2120;3;codes;
53;2099;2119;2123;3;codes;
54;2099;2132;2158;3;codes;
55;2099;2132;2134;3;codes;
56;2099;2132;2137;3;codes;
57;2099;2132;2140;3;codes;
58;2099;2132;2147;3;codes;
59;2100;;2118;5;inputBuffer;
60;2107;2108;2109;7;ptr;
61;2107;2108;2112;7;ptr;
62;2107;;2116;7;ptr;
63;2107;2117;2118;7;ptr;
64;2107;2117;2125;7;ptr;
65;2107;;2125;7;ptr;
66;2107;;2118;7;ptr;
67;2110;;2116;7;ptr;
68;2110;2117;2118;7;ptr;
69;2110;2117;2125;7;ptr;
70;2110;;2125;7;ptr;
71;2110;;2118;7;ptr;
72;2113;;2116;1;outBuf;
73;2113;2112;2113;1;outBuf;
74;2113;2112;2116;1;outBuf;
75;2113;;2123;1;outBuf;
76;2113;;2149;1;outBuf;
77;2113;2150;2151;1;outBuf;
78;2113;2150;2154;1;outBuf;
79;2113;2167;2168;1;outBuf;
80;2113;2167;2172;1;outBuf;
81;2113;;2172;1;outBuf;
82;2114;;2116;2;outPtr;
83;2114;2112;2113;2;outPtr;
84;2114;2112;2116;2;outPtr;
85;2114;;2123;2;outPtr;
86;2114;;2149;2;outPtr;
87;2114;2167;2168;2;outPtr;
88;2114;2167;2172;2;outPtr;
89;2114;;2172;2;outPtr;
90;2114;;2174;2;outPtr;
91;2116;2117;2118;11;max;
92;2116;2117;2125;11;max;
93;2118;2117;2118;7;ptr;
94;2118;2117;2125;7;ptr;
95;2118;;2125;7;ptr;
96;2118;;2118;7;ptr;
97;2118;;2120;7;ptr;
98;2118;2119;2120;12;c;
99;2118;2119;2123;12;c;
100;2118;;2123;12;c;
101;2118;2128;2129;12;c;
102;2118;2128;2132;12;c;
103;2118;2132;2158;12;c;
104;2118;2132;2134;12;c;
105;2118;2132;2137;12;c;
106;2118;2132;2140;12;c;
107;2118;2132;2147;12;c;
108;2118;;2147;12;c;
109;2118;;2143;12;c;
110;2118;;2141;12;c;
111;2118;;2137;12;c;
112;2118;2158;2160;12;c;
113;2118;2158;2163;12;c;
114;2118;;2163;12;c;
115;2118;;2172;12;c;
116;2118;;2160;12;c;
117;2120;;2107;8;this._inputPtr;
118;2120;;2110;8;this._inputPtr;
119;2120;2140;2141;8;this._inputPtr;
120;2120;2140;2143;8;this._inputPtr;
121;2123;2112;2113;2;outPtr;
122;2123;2112;2116;2;outPtr;
123;2123;;2116;2;outPtr;
124;2123;;2123;2;outPtr;
125;2123;;2149;2;outPtr;
126;2123;2167;2168;2;outPtr;
127;2123;2167;2172;2;outPtr;
128;2123;;2172;2;outPtr;
129;2123;;2174;2;outPtr;
130;2125;;2107;8;this._inputPtr;
131;2125;;2110;8;this._inputPtr;
132;2134;;2172;12;c;
133;2137;;2172;12;c;
134;2141;;2172;12;c;
135;2143;;2172;12;c;
136;2147;;2154;12;c;
137;2149;2150;2151;2;outPtr;
138;2149;2150;2154;2;outPtr;
139;2149;2167;2168;2;outPtr;
140;2149;2167;2172;2;outPtr;
141;2149;;2172;2;outPtr;
142;2151;2167;2168;1;outBuf;
143;2151;2167;2172;1;outBuf;
144;2151;;2172;1;outBuf;
145;2151;2112;2113;1;outBuf;
146;2151;2112;2116;1;outBuf;
147;2151;;2116;1;outBuf;
148;2151;;2123;1;outBuf;
149;2151;;2149;1;outBuf;
150;2151;2150;2151;1;outBuf;
151;2151;2150;2154;1;outBuf;
152;2152;2167;2168;2;outPtr;
153;2152;2167;2172;2;outPtr;
154;2152;;2172;2;outPtr;
155;2154;;2172;12;c;
156;2168;;2172;1;outBuf;
157;2168;2112;2113;1;outBuf;
