Number of Variables;10;
Variables:;
0;;this;
1;;outBuf;
2;;outPtr;
3;;negative;
4;;intPartLength;
5;;this._inputEnd;
6;;this._inputPtr;
7;;this._textBuffer;
8;;this._inputBuffer;
9;;c;

Number of Block duas;50;
Line Duas for method; _parserNumber2;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1249;1249;1249;0;this;
2;1249;1249;1253;0;this;
3;1249;;1253;0;this;
4;1249;;1253;0;this;
5;1249;;1256;0;this;
6;1249;;1267;0;this;
7;1249;;1268;0;this;
8;1249;;1271;0;this;
9;1249;;1261;0;this;
10;1249;1249;1250;0;this;
11;1249;1249;1253;0;this;
12;1249;;1250;0;this;
13;1249;;1251;0;this;
14;1249;;1256;1;outBuf;
15;1249;1260;1261;1;outBuf;
16;1249;1260;1264;1;outBuf;
17;1249;;1264;1;outBuf;
18;1249;;1256;2;outPtr;
19;1249;;1268;2;outPtr;
20;1249;1260;1261;2;outPtr;
21;1249;1260;1264;2;outPtr;
22;1249;;1264;2;outPtr;
23;1249;;1250;2;outPtr;
24;1249;;1256;3;negative;
25;1249;;1271;3;negative;
26;1249;;1251;3;negative;
27;1249;;1256;4;intPartLength;
28;1249;;1271;4;intPartLength;
29;1249;;1265;4;intPartLength;
30;1249;;1251;4;intPartLength;
31;1249;1249;1249;5;this._inputEnd;
32;1249;1249;1253;5;this._inputEnd;
33;1249;1249;1249;6;this._inputPtr;
34;1249;1249;1253;6;this._inputPtr;
35;1249;;1253;6;this._inputPtr;
36;1249;;1268;7;this._textBuffer;
37;1249;;1261;7;this._textBuffer;
38;1249;;1250;7;this._textBuffer;
39;1249;;1253;9;this._inputBuffer;
40;1253;;1267;6;this._inputPtr;
41;1253;1254;1254;8;c;
42;1253;1254;1255;8;c;
43;1253;1255;1255;8;c;
44;1253;1255;1256;8;c;
45;1253;;1256;8;c;
46;1253;1255;1255;8;c;
47;1253;1255;1256;8;c;
48;1253;1255;1256;8;c;
49;1253;1255;1267;8;c;
50;1253;1254;1255;8;c;
51;1253;1254;1260;8;c;
52;1253;;1264;8;c;
53;1261;;1264;1;outBuf;
54;1262;;1264;2;outPtr;

Block Duas for method; _parserNumber2;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;11;0;this;
;1249;1249;1249;0;this;
2;0;0;1;0;this;
;1249;1249;1253;0;this;
3;0;;1;0;this;
;1249;;1253;0;this;
;1249;;1253;0;this;
4;0;;3;0;this;
;1249;;1256;0;this;
5;0;;6;0;this;
;1249;;1267;0;this;
;1249;;1268;0;this;
;1249;;1271;0;this;
6;0;;10;0;this;
;1249;;1261;0;this;
7;0;11;12;0;this;
;1249;1249;1250;0;this;
8;0;11;1;0;this;
;1249;1249;1253;0;this;
9;0;;12;0;this;
;1249;;1250;0;this;
;1249;;1251;0;this;
10;0;;3;1;outBuf;
;1249;;1256;1;outBuf;
11;0;8;10;1;outBuf;
;1249;1260;1261;1;outBuf;
12;0;8;9;1;outBuf;
;1249;1260;1264;1;outBuf;
13;0;;9;1;outBuf;
;1249;;1264;1;outBuf;
14;0;;3;2;outPtr;
;1249;;1256;2;outPtr;
15;0;;6;2;outPtr;
;1249;;1268;2;outPtr;
16;0;8;10;2;outPtr;
;1249;1260;1261;2;outPtr;
17;0;8;9;2;outPtr;
;1249;1260;1264;2;outPtr;
18;0;;9;2;outPtr;
;1249;;1264;2;outPtr;
19;0;;12;2;outPtr;
;1249;;1250;2;outPtr;
20;0;;3;3;negative;
;1249;;1256;3;negative;
21;0;;6;3;negative;
;1249;;1271;3;negative;
22;0;;12;3;negative;
;1249;;1251;3;negative;
23;0;;3;4;intPartLength;
;1249;;1256;4;intPartLength;
24;0;;6;4;intPartLength;
;1249;;1271;4;intPartLength;
25;0;;9;4;intPartLength;
;1249;;1265;4;intPartLength;
26;0;;12;4;intPartLength;
;1249;;1251;4;intPartLength;
27;0;0;11;5;this._inputEnd;
;1249;1249;1249;5;this._inputEnd;
28;0;0;1;5;this._inputEnd;
;1249;1249;1253;5;this._inputEnd;
29;0;0;11;6;this._inputPtr;
;1249;1249;1249;6;this._inputPtr;
30;0;0;1;6;this._inputPtr;
;1249;1249;1253;6;this._inputPtr;
31;0;;1;6;this._inputPtr;
;1249;;1253;6;this._inputPtr;
32;0;;6;7;this._textBuffer;
;1249;;1268;7;this._textBuffer;
33;0;;10;7;this._textBuffer;
;1249;;1261;7;this._textBuffer;
34;0;;12;7;this._textBuffer;
;1249;;1250;7;this._textBuffer;
35;0;;1;8;this._inputBuffer;
;1249;;1253;9;this._inputBuffer;
36;1;;6;6;this._inputPtr;
;1253;;1267;6;this._inputPtr;
37;1;1;7;9;c;
;1253;1254;1254;8;c;
38;1;1;2;9;c;
;1253;1254;1255;8;c;
39;1;2;4;9;c;
;1253;1255;1255;8;c;
40;1;2;3;9;c;
;1253;1255;1256;8;c;
41;1;;3;9;c;
;1253;;1256;8;c;
42;1;4;5;9;c;
;1253;1255;1255;8;c;
43;1;4;3;9;c;
;1253;1255;1256;8;c;
44;1;5;3;9;c;
;1253;1255;1256;8;c;
45;1;5;6;9;c;
;1253;1255;1267;8;c;
46;1;7;2;9;c;
;1253;1254;1255;8;c;
47;1;7;8;9;c;
;1253;1254;1260;8;c;
48;1;;9;9;c;
;1253;;1264;8;c;
49;10;;9;1;outBuf;
;1261;;1264;1;outBuf;
50;10;;9;2;outPtr;
;1262;;1264;2;outPtr;
