Number of Variables;5;
Variables:;
0;;this;
1;;this._inputEnd;
2;;this._inputPtr;
3;;this._inputBuffer;
4;;i;

Number of Block duas;30;
Line Duas for method; _skipWSOrEnd;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;2501;2501;2501;0;this;
2;2501;2501;2502;0;this;
3;2501;;2502;0;this;
4;2501;;2502;0;this;
5;2501;;2514;0;this;
6;2501;;2512;0;this;
7;2501;;2510;0;this;
8;2501;;2507;0;this;
9;2501;2501;2502;0;this;
10;2501;2501;2519;0;this;
11;2501;;2519;0;this;
12;2501;2501;2501;1;this._inputEnd;
13;2501;2501;2502;1;this._inputEnd;
14;2501;2501;2501;2;this._inputPtr;
15;2501;2501;2502;2;this._inputPtr;
16;2501;;2502;2;this._inputPtr;
17;2501;;2502;4;this._inputBuffer;
18;2502;2503;2504;3;i;
19;2502;2503;2508;3;i;
20;2502;2508;2509;3;i;
21;2502;2508;2517;3;i;
22;2502;2509;2510;3;i;
23;2502;2509;2511;3;i;
24;2502;2511;2512;3;i;
25;2502;2511;2513;3;i;
26;2502;2513;2514;3;i;
27;2502;2513;2517;3;i;
28;2502;;2514;3;i;
29;2502;2504;2505;3;i;
30;2502;2504;2507;3;i;
31;2502;;2505;3;i;

Block Duas for method; _skipWSOrEnd;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;13;0;this;
;2501;2501;2501;0;this;
2;0;0;1;0;this;
;2501;2501;2502;0;this;
3;0;;1;0;this;
;2501;;2502;0;this;
;2501;;2502;0;this;
4;0;;7;0;this;
;2501;;2514;0;this;
5;0;;8;0;this;
;2501;;2512;0;this;
6;0;;9;0;this;
;2501;;2510;0;this;
7;0;;11;0;this;
;2501;;2507;0;this;
8;0;13;1;0;this;
;2501;2501;2502;0;this;
9;0;13;14;0;this;
;2501;2501;2519;0;this;
10;0;;14;0;this;
;2501;;2519;0;this;
11;0;0;13;1;this._inputEnd;
;2501;2501;2501;1;this._inputEnd;
12;0;0;1;1;this._inputEnd;
;2501;2501;2502;1;this._inputEnd;
13;0;0;13;2;this._inputPtr;
;2501;2501;2501;2;this._inputPtr;
14;0;0;1;2;this._inputPtr;
;2501;2501;2502;2;this._inputPtr;
15;0;;1;2;this._inputPtr;
;2501;;2502;2;this._inputPtr;
16;0;;1;3;this._inputBuffer;
;2501;;2502;4;this._inputBuffer;
17;1;1;10;4;i;
;2502;2503;2504;3;i;
18;1;1;2;4;i;
;2502;2503;2508;3;i;
19;1;2;4;4;i;
;2502;2508;2509;3;i;
20;1;2;3;4;i;
;2502;2508;2517;3;i;
21;1;4;9;4;i;
;2502;2509;2510;3;i;
22;1;4;5;4;i;
;2502;2509;2511;3;i;
23;1;5;8;4;i;
;2502;2511;2512;3;i;
24;1;5;6;4;i;
;2502;2511;2513;3;i;
25;1;6;7;4;i;
;2502;2513;2514;3;i;
26;1;6;3;4;i;
;2502;2513;2517;3;i;
27;1;;7;4;i;
;2502;;2514;3;i;
28;1;10;12;4;i;
;2502;2504;2505;3;i;
29;1;10;11;4;i;
;2502;2504;2507;3;i;
30;1;;12;4;i;
;2502;;2505;3;i;
