Number of Variables;6;
Variables:;
0;;this;
1;;ALLOW_COMMENTS;
2;;this._inputEnd;
3;;this._inputPtr;
4;;this._inputBuffer;
5;;c;

Number of Block duas;25;
Line Duas for method; _skipComment;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;2602;2602;2603;0;this;
2;2602;2602;2606;0;this;
3;2602;2606;2606;0;this;
4;2602;2606;2609;0;this;
5;2602;;2609;0;this;
6;2602;;2609;0;this;
7;2602;;2615;0;this;
8;2602;;2613;0;this;
9;2602;;2611;0;this;
10;2602;2606;2607;0;this;
11;2602;2606;2609;0;this;
12;2602;;2607;0;this;
13;2602;;2603;0;this;
14;2602;2602;2603;1;ALLOW_COMMENTS;
15;2602;2602;2606;1;ALLOW_COMMENTS;
16;2602;2606;2606;2;this._inputEnd;
17;2602;2606;2609;2;this._inputEnd;
18;2602;2606;2606;3;this._inputPtr;
19;2602;2606;2609;3;this._inputPtr;
20;2602;;2609;3;this._inputPtr;
21;2602;;2609;5;this._inputBuffer;
22;2609;2610;2611;4;c;
23;2609;2610;2612;4;c;
24;2609;2612;2613;4;c;
25;2609;2612;2615;4;c;
26;2609;;2615;4;c;

Block Duas for method; _skipComment;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;10;0;this;
;2602;2602;2603;0;this;
2;0;0;1;0;this;
;2602;2602;2606;0;this;
3;0;1;8;0;this;
;2602;2606;2606;0;this;
4;0;1;2;0;this;
;2602;2606;2609;0;this;
5;0;;2;0;this;
;2602;;2609;0;this;
;2602;;2609;0;this;
6;0;;4;0;this;
;2602;;2615;0;this;
7;0;;6;0;this;
;2602;;2613;0;this;
8;0;;7;0;this;
;2602;;2611;0;this;
9;0;8;9;0;this;
;2602;2606;2607;0;this;
10;0;8;2;0;this;
;2602;2606;2609;0;this;
11;0;;9;0;this;
;2602;;2607;0;this;
12;0;;10;0;this;
;2602;;2603;0;this;
13;0;0;10;1;ALLOW_COMMENTS;
;2602;2602;2603;1;ALLOW_COMMENTS;
14;0;0;1;1;ALLOW_COMMENTS;
;2602;2602;2606;1;ALLOW_COMMENTS;
15;0;1;8;2;this._inputEnd;
;2602;2606;2606;2;this._inputEnd;
16;0;1;2;2;this._inputEnd;
;2602;2606;2609;2;this._inputEnd;
17;0;1;8;3;this._inputPtr;
;2602;2606;2606;3;this._inputPtr;
18;0;1;2;3;this._inputPtr;
;2602;2606;2609;3;this._inputPtr;
19;0;;2;3;this._inputPtr;
;2602;;2609;3;this._inputPtr;
20;0;;2;4;this._inputBuffer;
;2602;;2609;5;this._inputBuffer;
21;2;2;7;5;c;
;2609;2610;2611;4;c;
22;2;2;3;5;c;
;2609;2610;2612;4;c;
23;2;3;6;5;c;
;2609;2612;2613;4;c;
24;2;3;4;5;c;
;2609;2612;2615;4;c;
25;2;;4;5;c;
;2609;;2615;4;c;
