Number of Variables;13;
Variables:;
0;;this;
1;;b64variant;
2;;out;
3;;buffer;
4;;this._inputEnd;
5;;this._inputPtr;
6;;this._inputBuffer;
7;;outputPtr;
8;;outputEnd;
9;;outputCount;
10;;ch;
11;;bits;
12;;decodedData;

Number of Block duas;206;
Line Duas for method; _readBinary;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;469;477;478;0;this;
2;469;477;480;0;this;
3;469;;480;0;this;
4;469;;480;0;this;
5;469;504;505;0;this;
6;469;504;507;0;this;
7;469;;507;0;this;
8;469;;507;0;this;
9;469;515;516;0;this;
10;469;515;518;0;this;
11;469;;518;0;this;
12;469;;518;0;this;
13;469;550;551;0;this;
14;469;550;553;0;this;
15;469;;553;0;this;
16;469;;553;0;this;
17;469;;564;0;this;
18;469;;585;0;this;
19;469;;551;0;this;
20;469;534;535;0;this;
21;469;534;537;0;this;
22;469;;537;0;this;
23;469;;537;0;this;
24;469;;539;0;this;
25;469;;535;0;this;
26;469;;530;0;this;
27;469;;516;0;this;
28;469;;510;0;this;
29;469;;505;0;this;
30;469;;487;0;this;
31;469;;478;0;this;
32;469;;482;1;b64variant;
33;469;;508;1;b64variant;
34;469;;519;1;b64variant;
35;469;;554;1;b64variant;
36;469;;564;1;b64variant;
37;469;558;559;1;b64variant;
38;469;558;564;1;b64variant;
39;469;538;539;1;b64variant;
40;469;538;542;1;b64variant;
41;469;;539;1;b64variant;
42;469;;530;1;b64variant;
43;469;525;526;1;b64variant;
44;469;525;530;1;b64variant;
45;469;;510;1;b64variant;
46;469;;487;1;b64variant;
47;469;;588;2;out;
48;469;;496;2;out;
49;469;;581;3;buffer;
50;469;;582;3;buffer;
51;469;;583;3;buffer;
52;469;;574;3;buffer;
53;469;;575;3;buffer;
54;469;;560;3;buffer;
55;469;;561;3;buffer;
56;469;;588;3;buffer;
57;469;;543;3;buffer;
58;469;;527;3;buffer;
59;469;;496;3;buffer;
60;469;477;478;7;this._inputEnd;
61;469;477;480;7;this._inputEnd;
62;469;504;505;7;this._inputEnd;
63;469;504;507;7;this._inputEnd;
64;469;515;516;7;this._inputEnd;
65;469;515;518;7;this._inputEnd;
66;469;550;551;7;this._inputEnd;
67;469;550;553;7;this._inputEnd;
68;469;534;535;7;this._inputEnd;
69;469;534;537;7;this._inputEnd;
70;469;477;478;8;this._inputPtr;
71;469;477;480;8;this._inputPtr;
72;469;;480;8;this._inputPtr;
73;469;;480;10;this._inputBuffer;
74;469;;507;10;this._inputBuffer;
75;469;;518;10;this._inputBuffer;
76;469;;553;10;this._inputBuffer;
77;469;;537;10;this._inputBuffer;
78;469;494;495;4;outputPtr;
79;469;494;500;4;outputPtr;
80;469;;581;4;outputPtr;
81;469;;574;4;outputPtr;
82;469;;560;4;outputPtr;
83;469;;543;4;outputPtr;
84;469;;527;4;outputPtr;
85;469;;495;4;outputPtr;
86;469;;496;4;outputPtr;
87;469;586;587;4;outputPtr;
88;469;586;590;4;outputPtr;
89;469;;587;4;outputPtr;
90;469;;588;4;outputPtr;
91;470;494;495;5;outputEnd;
92;470;494;500;5;outputEnd;
93;471;;590;6;outputCount;
94;471;;587;6;outputCount;
95;471;;495;6;outputCount;
96;480;477;478;8;this._inputPtr;
97;480;477;480;8;this._inputPtr;
98;480;;480;8;this._inputPtr;
99;480;504;505;8;this._inputPtr;
100;480;504;507;8;this._inputPtr;
101;480;;507;8;this._inputPtr;
102;480;481;482;9;ch;
103;480;481;477;9;ch;
104;480;;482;9;ch;
105;480;484;485;9;ch;
106;480;484;487;9;ch;
107;480;;487;9;ch;
108;482;483;484;11;bits;
109;482;483;494;11;bits;
110;482;;500;11;bits;
111;487;488;489;11;bits;
112;487;488;494;11;bits;
113;487;;500;11;bits;
114;495;;495;6;outputCount;
115;495;;590;6;outputCount;
116;495;;587;6;outputCount;
117;497;;581;4;outputPtr;
118;497;;574;4;outputPtr;
119;497;;560;4;outputPtr;
120;497;;543;4;outputPtr;
121;497;;527;4;outputPtr;
122;500;;512;12;decodedData;
123;507;515;516;8;this._inputPtr;
124;507;515;518;8;this._inputPtr;
125;507;;518;8;this._inputPtr;
126;507;;510;9;ch;
127;508;509;510;11;bits;
128;508;509;512;11;bits;
129;508;;512;11;bits;
130;510;;512;11;bits;
131;512;;548;12;decodedData;
132;512;;542;12;decodedData;
133;512;;526;12;decodedData;
134;518;550;551;8;this._inputPtr;
135;518;550;553;8;this._inputPtr;
136;518;;553;8;this._inputPtr;
137;518;534;535;8;this._inputPtr;
138;518;534;537;8;this._inputPtr;
139;518;;537;8;this._inputPtr;
140;518;525;525;9;ch;
141;518;525;530;9;ch;
142;518;;530;9;ch;
143;519;522;523;11;bits;
144;519;522;548;11;bits;
145;519;;548;11;bits;
146;519;523;525;11;bits;
147;519;523;532;11;bits;
148;519;532;534;11;bits;
149;519;532;548;11;bits;
150;527;586;587;4;outputPtr;
151;527;586;590;4;outputPtr;
152;527;;587;4;outputPtr;
153;527;;588;4;outputPtr;
154;530;532;534;11;bits;
155;530;532;548;11;bits;
156;530;;548;11;bits;
157;537;477;478;8;this._inputPtr;
158;537;477;480;8;this._inputPtr;
159;537;;480;8;this._inputPtr;
160;537;538;539;9;ch;
161;537;538;542;9;ch;
162;537;;539;9;ch;
163;543;494;495;4;outputPtr;
164;543;494;500;4;outputPtr;
165;543;;581;4;outputPtr;
166;543;;574;4;outputPtr;
167;543;;560;4;outputPtr;
168;543;;543;4;outputPtr;
169;543;;527;4;outputPtr;
170;543;;495;4;outputPtr;
171;543;;496;4;outputPtr;
